"age","indic_he","unit","sex","icd10","geo","time","values"
"TOTAL","INPAT","P_HTHAB",FALSE,"E","AT",2017,717.9
"TOTAL","INPAT","P_HTHAB",FALSE,"E","AT11",2017,635.4
"TOTAL","INPAT","P_HTHAB",FALSE,"E","AT12",2017,635.7
"TOTAL","INPAT","P_HTHAB",FALSE,"E","AT13",2017,840
"TOTAL","INPAT","P_HTHAB",FALSE,"E","AT21",2017,961.2
"TOTAL","INPAT","P_HTHAB",FALSE,"E","AT22",2017,668.6
"TOTAL","INPAT","P_HTHAB",FALSE,"E","AT31",2017,630.8
"TOTAL","INPAT","P_HTHAB",FALSE,"E","AT32",2017,827
"TOTAL","INPAT","P_HTHAB",FALSE,"E","AT33",2017,739.5
"TOTAL","INPAT","P_HTHAB",FALSE,"E","AT34",2017,467.3
"TOTAL","INPAT","P_HTHAB",FALSE,"E","BE",2017,612.1
"TOTAL","INPAT","P_HTHAB",FALSE,"E","BE10",2017,697.2
"TOTAL","INPAT","P_HTHAB",FALSE,"E","BE21",2017,553.9
"TOTAL","INPAT","P_HTHAB",FALSE,"E","BE22",2017,589.1
"TOTAL","INPAT","P_HTHAB",FALSE,"E","BE23",2017,585.1
"TOTAL","INPAT","P_HTHAB",FALSE,"E","BE24",2017,486.8
"TOTAL","INPAT","P_HTHAB",FALSE,"E","BE25",2017,538.4
"TOTAL","INPAT","P_HTHAB",FALSE,"E","BE31",2017,486.3
"TOTAL","INPAT","P_HTHAB",FALSE,"E","BE32",2017,753.8
"TOTAL","INPAT","P_HTHAB",FALSE,"E","BE33",2017,763.1
"TOTAL","INPAT","P_HTHAB",FALSE,"E","BE34",2017,569.9
"TOTAL","INPAT","P_HTHAB",FALSE,"E","BE35",2017,605.8
"TOTAL","INPAT","P_HTHAB",FALSE,"E","BG",2017,1116.3
"TOTAL","INPAT","P_HTHAB",FALSE,"E","BG31",2017,1059.8
"TOTAL","INPAT","P_HTHAB",FALSE,"E","BG32",2017,621.8
"TOTAL","INPAT","P_HTHAB",FALSE,"E","BG33",2017,607.1
"TOTAL","INPAT","P_HTHAB",FALSE,"E","BG34",2017,707.9
"TOTAL","INPAT","P_HTHAB",FALSE,"E","BG41",2017,1254.5
"TOTAL","INPAT","P_HTHAB",FALSE,"E","BG42",2017,1851.4
"TOTAL","INPAT","P_HTHAB",FALSE,"E","CH",2017,312
"TOTAL","INPAT","P_HTHAB",FALSE,"E","CY",2017,194.1
"TOTAL","INPAT","P_HTHAB",FALSE,"E","CZ",2017,588.2
"TOTAL","INPAT","P_HTHAB",FALSE,"E","CZ01",2017,801.7
"TOTAL","INPAT","P_HTHAB",FALSE,"E","CZ02",2017,394.1
"TOTAL","INPAT","P_HTHAB",FALSE,"E","CZ03",2017,596.9
"TOTAL","INPAT","P_HTHAB",FALSE,"E","CZ04",2017,417.3
"TOTAL","INPAT","P_HTHAB",FALSE,"E","CZ05",2017,533.4
"TOTAL","INPAT","P_HTHAB",FALSE,"E","CZ06",2017,532.2
"TOTAL","INPAT","P_HTHAB",FALSE,"E","CZ07",2017,692.2
"TOTAL","INPAT","P_HTHAB",FALSE,"E","CZ08",2017,762.9
"TOTAL","INPAT","P_HTHAB",FALSE,"E","DE",2017,736.8
"TOTAL","INPAT","P_HTHAB",FALSE,"E","DE1",2017,641
"TOTAL","INPAT","P_HTHAB",FALSE,"E","DE2",2017,716.8
"TOTAL","INPAT","P_HTHAB",FALSE,"E","DE30",2017,675.6
"TOTAL","INPAT","P_HTHAB",FALSE,"E","DE40",2017,735.4
"TOTAL","INPAT","P_HTHAB",FALSE,"E","DE50",2017,830.7
"TOTAL","INPAT","P_HTHAB",FALSE,"E","DE60",2017,789.3
"TOTAL","INPAT","P_HTHAB",FALSE,"E","DE7",2017,781.3
"TOTAL","INPAT","P_HTHAB",FALSE,"E","DE80",2017,1038.5
"TOTAL","INPAT","P_HTHAB",FALSE,"E","DE9",2017,684
"TOTAL","INPAT","P_HTHAB",FALSE,"E","DEA",2017,752
"TOTAL","INPAT","P_HTHAB",FALSE,"E","DEB",2017,663.7
"TOTAL","INPAT","P_HTHAB",FALSE,"E","DEC0",2017,781.8
"TOTAL","INPAT","P_HTHAB",FALSE,"E","DED",2017,828.7
"TOTAL","INPAT","P_HTHAB",FALSE,"E","DEE0",2017,924.7
"TOTAL","INPAT","P_HTHAB",FALSE,"E","DEF0",2017,675.7
"TOTAL","INPAT","P_HTHAB",FALSE,"E","DEG0",2017,915.9
"TOTAL","INPAT","P_HTHAB",FALSE,"E","EE",2017,358.3
"TOTAL","INPAT","P_HTHAB",FALSE,"E","ES",2017,213.9
"TOTAL","INPAT","P_HTHAB",FALSE,"E","ES1",2017,192
"TOTAL","INPAT","P_HTHAB",FALSE,"E","ES11",2017,190
"TOTAL","INPAT","P_HTHAB",FALSE,"E","ES12",2017,162.6
"TOTAL","INPAT","P_HTHAB",FALSE,"E","ES13",2017,253
"TOTAL","INPAT","P_HTHAB",FALSE,"E","ES2",2017,217.6
"TOTAL","INPAT","P_HTHAB",FALSE,"E","ES21",2017,199.2
"TOTAL","INPAT","P_HTHAB",FALSE,"E","ES22",2017,194.2
"TOTAL","INPAT","P_HTHAB",FALSE,"E","ES23",2017,195.1
"TOTAL","INPAT","P_HTHAB",FALSE,"E","ES24",2017,265.2
"TOTAL","INPAT","P_HTHAB",FALSE,"E","ES30",2017,237.3
"TOTAL","INPAT","P_HTHAB",FALSE,"E","ES4",2017,189.3
"TOTAL","INPAT","P_HTHAB",FALSE,"E","ES41",2017,221.6
"TOTAL","INPAT","P_HTHAB",FALSE,"E","ES42",2017,155.5
"TOTAL","INPAT","P_HTHAB",FALSE,"E","ES43",2017,178.6
"TOTAL","INPAT","P_HTHAB",FALSE,"E","ES5",2017,242.8
"TOTAL","INPAT","P_HTHAB",FALSE,"E","ES51",2017,255.8
"TOTAL","INPAT","P_HTHAB",FALSE,"E","ES52",2017,231.2
"TOTAL","INPAT","P_HTHAB",FALSE,"E","ES53",2017,207.2
"TOTAL","INPAT","P_HTHAB",FALSE,"E","ES6",2017,179.1
"TOTAL","INPAT","P_HTHAB",FALSE,"E","ES61",2017,165.5
"TOTAL","INPAT","P_HTHAB",FALSE,"E","ES62",2017,254.6
"TOTAL","INPAT","P_HTHAB",FALSE,"E","ES63",2017,171.9
"TOTAL","INPAT","P_HTHAB",FALSE,"E","ES64",2017,226.8
"TOTAL","INPAT","P_HTHAB",FALSE,"E","ES70",2017,220.7
"TOTAL","INPAT","P_HTHAB",FALSE,"E","FI",2017,373.4
"TOTAL","INPAT","P_HTHAB",FALSE,"E","FR",2017,532.6
"TOTAL","INPAT","P_HTHAB",FALSE,"E","FR10",2017,553.4
"TOTAL","INPAT","P_HTHAB",FALSE,"E","FRB0",2017,544.7
"TOTAL","INPAT","P_HTHAB",FALSE,"E","FRC1",2017,631.4
"TOTAL","INPAT","P_HTHAB",FALSE,"E","FRC2",2017,512.1
"TOTAL","INPAT","P_HTHAB",FALSE,"E","FRD1",2017,444.6
"TOTAL","INPAT","P_HTHAB",FALSE,"E","FRD2",2017,628.5
"TOTAL","INPAT","P_HTHAB",FALSE,"E","FRE1",2017,612.9
"TOTAL","INPAT","P_HTHAB",FALSE,"E","FRE2",2017,653
"TOTAL","INPAT","P_HTHAB",FALSE,"E","FRF1",2017,534.1
"TOTAL","INPAT","P_HTHAB",FALSE,"E","FRF2",2017,624
"TOTAL","INPAT","P_HTHAB",FALSE,"E","FRF3",2017,584.2
"TOTAL","INPAT","P_HTHAB",FALSE,"E","FRG0",2017,396.8
"TOTAL","INPAT","P_HTHAB",FALSE,"E","FRH0",2017,440.9
"TOTAL","INPAT","P_HTHAB",FALSE,"E","FRI1",2017,532.5
"TOTAL","INPAT","P_HTHAB",FALSE,"E","FRI2",2017,543.1
"TOTAL","INPAT","P_HTHAB",FALSE,"E","FRI3",2017,444.1
"TOTAL","INPAT","P_HTHAB",FALSE,"E","FRJ1",2017,536.4
"TOTAL","INPAT","P_HTHAB",FALSE,"E","FRJ2",2017,485.7
"TOTAL","INPAT","P_HTHAB",FALSE,"E","FRK1",2017,499.6
"TOTAL","INPAT","P_HTHAB",FALSE,"E","FRK2",2017,518.7
"TOTAL","INPAT","P_HTHAB",FALSE,"E","FRL0",2017,551.1
"TOTAL","INPAT","P_HTHAB",FALSE,"E","FRM0",2017,449.8
"TOTAL","INPAT","P_HTHAB",FALSE,"E","FRY1",2017,571
"TOTAL","INPAT","P_HTHAB",FALSE,"E","FRY2",2017,673.8
"TOTAL","INPAT","P_HTHAB",FALSE,"E","FRY3",2017,369.9
"TOTAL","INPAT","P_HTHAB",FALSE,"E","FRY4",2017,484.9
"TOTAL","INPAT","P_HTHAB",FALSE,"E","FRY5",2017,165.3
"TOTAL","INPAT","P_HTHAB",FALSE,"E","HR",2017,411.5
"TOTAL","INPAT","P_HTHAB",FALSE,"E","HR03",2017,297.8
"TOTAL","INPAT","P_HTHAB",FALSE,"E","HR04",2017,468
"TOTAL","INPAT","P_HTHAB",FALSE,"E","HU",2017,622
"TOTAL","INPAT","P_HTHAB",FALSE,"E","IE",2017,237.2
"TOTAL","INPAT","P_HTHAB",FALSE,"E","IE04",2017,281.4
"TOTAL","INPAT","P_HTHAB",FALSE,"E","IE05",2017,212.1
"TOTAL","INPAT","P_HTHAB",FALSE,"E","IE06",2017,238.3
"TOTAL","INPAT","P_HTHAB",FALSE,"E","IS",2017,316.4
"TOTAL","INPAT","P_HTHAB",FALSE,"E","IT",2017,311.7
"TOTAL","INPAT","P_HTHAB",FALSE,"E","ITC1",2017,304.7
"TOTAL","INPAT","P_HTHAB",FALSE,"E","ITC2",2017,327.6
"TOTAL","INPAT","P_HTHAB",FALSE,"E","ITC3",2017,291.4
"TOTAL","INPAT","P_HTHAB",FALSE,"E","ITC4",2017,336
"TOTAL","INPAT","P_HTHAB",FALSE,"E","ITF1",2017,347.6
"TOTAL","INPAT","P_HTHAB",FALSE,"E","ITF2",2017,196.9
"TOTAL","INPAT","P_HTHAB",FALSE,"E","ITF3",2017,289.4
"TOTAL","INPAT","P_HTHAB",FALSE,"E","ITF4",2017,341.6
"TOTAL","INPAT","P_HTHAB",FALSE,"E","ITF5",2017,272.1
"TOTAL","INPAT","P_HTHAB",FALSE,"E","ITF6",2017,193.8
"TOTAL","INPAT","P_HTHAB",FALSE,"E","ITG1",2017,308.6
"TOTAL","INPAT","P_HTHAB",FALSE,"E","ITG2",2017,366.2
"TOTAL","INPAT","P_HTHAB",FALSE,"E","ITH1",2017,356.6
"TOTAL","INPAT","P_HTHAB",FALSE,"E","ITH2",2017,390.1
"TOTAL","INPAT","P_HTHAB",FALSE,"E","ITH3",2017,252.7
"TOTAL","INPAT","P_HTHAB",FALSE,"E","ITH4",2017,253.3
"TOTAL","INPAT","P_HTHAB",FALSE,"E","ITH5",2017,326.2
"TOTAL","INPAT","P_HTHAB",FALSE,"E","ITI1",2017,385.9
"TOTAL","INPAT","P_HTHAB",FALSE,"E","ITI2",2017,286.2
"TOTAL","INPAT","P_HTHAB",FALSE,"E","ITI3",2017,248.5
"TOTAL","INPAT","P_HTHAB",FALSE,"E","ITI4",2017,322.4
"TOTAL","INPAT","P_HTHAB",FALSE,"E","LI",2017,94
"TOTAL","INPAT","P_HTHAB",FALSE,"E","LT",2017,390
"TOTAL","INPAT","P_HTHAB",FALSE,"E","LT01",2017,348.4
"TOTAL","INPAT","P_HTHAB",FALSE,"E","LT02",2017,406.8
"TOTAL","INPAT","P_HTHAB",FALSE,"E","LV",2017,278.7
"TOTAL","INPAT","P_HTHAB",FALSE,"E","ME",2017,324.5
"TOTAL","INPAT","P_HTHAB",FALSE,"E","MT",2017,457.6
"TOTAL","INPAT","P_HTHAB",FALSE,"E","NL",2017,263.5
"TOTAL","INPAT","P_HTHAB",FALSE,"E","NL11",2017,171.1
"TOTAL","INPAT","P_HTHAB",FALSE,"E","NL12",2017,185.6
"TOTAL","INPAT","P_HTHAB",FALSE,"E","NL13",2017,236.4
"TOTAL","INPAT","P_HTHAB",FALSE,"E","NL21",2017,272.2
"TOTAL","INPAT","P_HTHAB",FALSE,"E","NL22",2017,217.8
"TOTAL","INPAT","P_HTHAB",FALSE,"E","NL23",2017,448.4
"TOTAL","INPAT","P_HTHAB",FALSE,"E","NL31",2017,216.6
"TOTAL","INPAT","P_HTHAB",FALSE,"E","NL32",2017,242.1
"TOTAL","INPAT","P_HTHAB",FALSE,"E","NL33",2017,281.9
"TOTAL","INPAT","P_HTHAB",FALSE,"E","NL34",2017,291.5
"TOTAL","INPAT","P_HTHAB",FALSE,"E","NL41",2017,315.7
"TOTAL","INPAT","P_HTHAB",FALSE,"E","NL42",2017,281.5
"TOTAL","INPAT","P_HTHAB",FALSE,"E","NO",2017,510.8
"TOTAL","INPAT","P_HTHAB",FALSE,"E","PL",2017,681.6
"TOTAL","INPAT","P_HTHAB",FALSE,"E","RO",2017,872.1
"TOTAL","INPAT","P_HTHAB",FALSE,"E","RO11",2017,898.9
"TOTAL","INPAT","P_HTHAB",FALSE,"E","RO12",2017,743.6
"TOTAL","INPAT","P_HTHAB",FALSE,"E","RO21",2017,866.6
"TOTAL","INPAT","P_HTHAB",FALSE,"E","RO22",2017,631.4
"TOTAL","INPAT","P_HTHAB",FALSE,"E","RO31",2017,401.4
"TOTAL","INPAT","P_HTHAB",FALSE,"E","RO32",2017,1976.8
"TOTAL","INPAT","P_HTHAB",FALSE,"E","RO41",2017,611
"TOTAL","INPAT","P_HTHAB",FALSE,"E","RO42",2017,931.3
"TOTAL","INPAT","P_HTHAB",FALSE,"E","RS",2017,621.5
"TOTAL","INPAT","P_HTHAB",FALSE,"E","SE",2017,324.8
"TOTAL","INPAT","P_HTHAB",FALSE,"E","SI",2017,412.7
"TOTAL","INPAT","P_HTHAB",FALSE,"E","SK",2017,572.2
"TOTAL","INPAT","P_HTHAB",FALSE,"F","AT",2017,1386.6
"TOTAL","INPAT","P_HTHAB",FALSE,"F","AT11",2017,583.7
"TOTAL","INPAT","P_HTHAB",FALSE,"F","AT12",2017,1329.1
"TOTAL","INPAT","P_HTHAB",FALSE,"F","AT13",2017,1022.8
"TOTAL","INPAT","P_HTHAB",FALSE,"F","AT21",2017,1644
"TOTAL","INPAT","P_HTHAB",FALSE,"F","AT22",2017,1637.7
"TOTAL","INPAT","P_HTHAB",FALSE,"F","AT31",2017,1672.5
"TOTAL","INPAT","P_HTHAB",FALSE,"F","AT32",2017,1685.5
"TOTAL","INPAT","P_HTHAB",FALSE,"F","AT33",2017,1518.5
"TOTAL","INPAT","P_HTHAB",FALSE,"F","AT34",2017,1086.5
"TOTAL","INPAT","P_HTHAB",FALSE,"F","BE",2017,312.4
"TOTAL","INPAT","P_HTHAB",FALSE,"F","BE10",2017,310.8
"TOTAL","INPAT","P_HTHAB",FALSE,"F","BE21",2017,220.8
"TOTAL","INPAT","P_HTHAB",FALSE,"F","BE22",2017,169
"TOTAL","INPAT","P_HTHAB",FALSE,"F","BE23",2017,274.5
"TOTAL","INPAT","P_HTHAB",FALSE,"F","BE24",2017,244
"TOTAL","INPAT","P_HTHAB",FALSE,"F","BE25",2017,415.3
"TOTAL","INPAT","P_HTHAB",FALSE,"F","BE31",2017,256
"TOTAL","INPAT","P_HTHAB",FALSE,"F","BE32",2017,454.2
"TOTAL","INPAT","P_HTHAB",FALSE,"F","BE33",2017,378.9
"TOTAL","INPAT","P_HTHAB",FALSE,"F","BE34",2017,321.7
"TOTAL","INPAT","P_HTHAB",FALSE,"F","BE35",2017,432.6
"TOTAL","INPAT","P_HTHAB",FALSE,"F","BG",2017,555.7
"TOTAL","INPAT","P_HTHAB",FALSE,"F","BG31",2017,798.4
"TOTAL","INPAT","P_HTHAB",FALSE,"F","BG32",2017,738.6
"TOTAL","INPAT","P_HTHAB",FALSE,"F","BG33",2017,964.9
"TOTAL","INPAT","P_HTHAB",FALSE,"F","BG34",2017,463.7
"TOTAL","INPAT","P_HTHAB",FALSE,"F","BG41",2017,312.1
"TOTAL","INPAT","P_HTHAB",FALSE,"F","BG42",2017,486.9
"TOTAL","INPAT","P_HTHAB",FALSE,"F","CH",2017,1259
"TOTAL","INPAT","P_HTHAB",FALSE,"F","CY",2017,82.4
"TOTAL","INPAT","P_HTHAB",FALSE,"F","CZ",2017,613.9
"TOTAL","INPAT","P_HTHAB",FALSE,"F","CZ01",2017,877.6
"TOTAL","INPAT","P_HTHAB",FALSE,"F","CZ02",2017,353.3
"TOTAL","INPAT","P_HTHAB",FALSE,"F","CZ03",2017,627.2
"TOTAL","INPAT","P_HTHAB",FALSE,"F","CZ04",2017,623.4
"TOTAL","INPAT","P_HTHAB",FALSE,"F","CZ05",2017,363.2
"TOTAL","INPAT","P_HTHAB",FALSE,"F","CZ06",2017,649.4
"TOTAL","INPAT","P_HTHAB",FALSE,"F","CZ07",2017,768.2
"TOTAL","INPAT","P_HTHAB",FALSE,"F","CZ08",2017,703.1
"TOTAL","INPAT","P_HTHAB",FALSE,"F","DE",2017,1663.1
"TOTAL","INPAT","P_HTHAB",FALSE,"F","DE1",2017,1601.6
"TOTAL","INPAT","P_HTHAB",FALSE,"F","DE2",2017,1688.4
"TOTAL","INPAT","P_HTHAB",FALSE,"F","DE30",2017,1200.2
"TOTAL","INPAT","P_HTHAB",FALSE,"F","DE40",2017,1827.2
"TOTAL","INPAT","P_HTHAB",FALSE,"F","DE50",2017,1500.2
"TOTAL","INPAT","P_HTHAB",FALSE,"F","DE60",2017,1384.4
"TOTAL","INPAT","P_HTHAB",FALSE,"F","DE7",2017,1762.4
"TOTAL","INPAT","P_HTHAB",FALSE,"F","DE80",2017,4058.2
"TOTAL","INPAT","P_HTHAB",FALSE,"F","DE9",2017,1670.1
"TOTAL","INPAT","P_HTHAB",FALSE,"F","DEA",2017,1467.6
"TOTAL","INPAT","P_HTHAB",FALSE,"F","DEB",2017,1707.5
"TOTAL","INPAT","P_HTHAB",FALSE,"F","DEC0",2017,1977.8
"TOTAL","INPAT","P_HTHAB",FALSE,"F","DED",2017,1479.1
"TOTAL","INPAT","P_HTHAB",FALSE,"F","DEE0",2017,1419
"TOTAL","INPAT","P_HTHAB",FALSE,"F","DEF0",2017,2225.5
"TOTAL","INPAT","P_HTHAB",FALSE,"F","DEG0",2017,1840.5
"TOTAL","INPAT","P_HTHAB",FALSE,"F","EE",2017,851.1
"TOTAL","INPAT","P_HTHAB",FALSE,"F","ES",2017,240.3
"TOTAL","INPAT","P_HTHAB",FALSE,"F","ES1",2017,206.2
"TOTAL","INPAT","P_HTHAB",FALSE,"F","ES11",2017,181.4
"TOTAL","INPAT","P_HTHAB",FALSE,"F","ES12",2017,289
"TOTAL","INPAT","P_HTHAB",FALSE,"F","ES13",2017,172
"TOTAL","INPAT","P_HTHAB",FALSE,"F","ES2",2017,291.6
"TOTAL","INPAT","P_HTHAB",FALSE,"F","ES21",2017,315.3
"TOTAL","INPAT","P_HTHAB",FALSE,"F","ES22",2017,278
"TOTAL","INPAT","P_HTHAB",FALSE,"F","ES23",2017,187.5
"TOTAL","INPAT","P_HTHAB",FALSE,"F","ES24",2017,283.1
"TOTAL","INPAT","P_HTHAB",FALSE,"F","ES30",2017,269.9
"TOTAL","INPAT","P_HTHAB",FALSE,"F","ES4",2017,242.9
"TOTAL","INPAT","P_HTHAB",FALSE,"F","ES41",2017,257.6
"TOTAL","INPAT","P_HTHAB",FALSE,"F","ES42",2017,216.6
"TOTAL","INPAT","P_HTHAB",FALSE,"F","ES43",2017,259.8
"TOTAL","INPAT","P_HTHAB",FALSE,"F","ES5",2017,306.7
"TOTAL","INPAT","P_HTHAB",FALSE,"F","ES51",2017,387
"TOTAL","INPAT","P_HTHAB",FALSE,"F","ES52",2017,185.9
"TOTAL","INPAT","P_HTHAB",FALSE,"F","ES53",2017,299.7
"TOTAL","INPAT","P_HTHAB",FALSE,"F","ES6",2017,137.2
"TOTAL","INPAT","P_HTHAB",FALSE,"F","ES61",2017,130.8
"TOTAL","INPAT","P_HTHAB",FALSE,"F","ES62",2017,176.6
"TOTAL","INPAT","P_HTHAB",FALSE,"F","ES63",2017,119.4
"TOTAL","INPAT","P_HTHAB",FALSE,"F","ES64",2017,90.7
"TOTAL","INPAT","P_HTHAB",FALSE,"F","ES70",2017,163.9
"TOTAL","INPAT","P_HTHAB",FALSE,"F","FI",2017,1129.5
"TOTAL","INPAT","P_HTHAB",FALSE,"F","FR",2017,1089.4
"TOTAL","INPAT","P_HTHAB",FALSE,"F","FR10",2017,953.2
"TOTAL","INPAT","P_HTHAB",FALSE,"F","FRB0",2017,1044.6
"TOTAL","INPAT","P_HTHAB",FALSE,"F","FRC1",2017,1282.3
"TOTAL","INPAT","P_HTHAB",FALSE,"F","FRC2",2017,1186.1
"TOTAL","INPAT","P_HTHAB",FALSE,"F","FRD1",2017,1173.7
"TOTAL","INPAT","P_HTHAB",FALSE,"F","FRD2",2017,1052.2
"TOTAL","INPAT","P_HTHAB",FALSE,"F","FRE1",2017,1185.2
"TOTAL","INPAT","P_HTHAB",FALSE,"F","FRE2",2017,1043.2
"TOTAL","INPAT","P_HTHAB",FALSE,"F","FRF1",2017,955.6
"TOTAL","INPAT","P_HTHAB",FALSE,"F","FRF2",2017,1016
"TOTAL","INPAT","P_HTHAB",FALSE,"F","FRF3",2017,1023.2
"TOTAL","INPAT","P_HTHAB",FALSE,"F","FRG0",2017,1077.2
"TOTAL","INPAT","P_HTHAB",FALSE,"F","FRH0",2017,1565
"TOTAL","INPAT","P_HTHAB",FALSE,"F","FRI1",2017,1004.6
"TOTAL","INPAT","P_HTHAB",FALSE,"F","FRI2",2017,1387.8
"TOTAL","INPAT","P_HTHAB",FALSE,"F","FRI3",2017,983.9
"TOTAL","INPAT","P_HTHAB",FALSE,"F","FRJ1",2017,1109.5
"TOTAL","INPAT","P_HTHAB",FALSE,"F","FRJ2",2017,1245.7
"TOTAL","INPAT","P_HTHAB",FALSE,"F","FRK1",2017,1430.1
"TOTAL","INPAT","P_HTHAB",FALSE,"F","FRK2",2017,1196.2
"TOTAL","INPAT","P_HTHAB",FALSE,"F","FRL0",2017,1016.4
"TOTAL","INPAT","P_HTHAB",FALSE,"F","FRM0",2017,963.8
"TOTAL","INPAT","P_HTHAB",FALSE,"F","FRY1",2017,787.3
"TOTAL","INPAT","P_HTHAB",FALSE,"F","FRY2",2017,602.3
"TOTAL","INPAT","P_HTHAB",FALSE,"F","FRY3",2017,124.2
"TOTAL","INPAT","P_HTHAB",FALSE,"F","FRY4",2017,856.8
"TOTAL","INPAT","P_HTHAB",FALSE,"F","FRY5",2017,46.4
"TOTAL","INPAT","P_HTHAB",FALSE,"F","HR",2017,746.2
"TOTAL","INPAT","P_HTHAB",FALSE,"F","HR03",2017,489.8
"TOTAL","INPAT","P_HTHAB",FALSE,"F","HR04",2017,873.5
"TOTAL","INPAT","P_HTHAB",FALSE,"F","HU",2017,978.6
"TOTAL","INPAT","P_HTHAB",FALSE,"F","IE",2017,119.3
"TOTAL","INPAT","P_HTHAB",FALSE,"F","IE04",2017,121.5
"TOTAL","INPAT","P_HTHAB",FALSE,"F","IE05",2017,103
"TOTAL","INPAT","P_HTHAB",FALSE,"F","IE06",2017,129.4
"TOTAL","INPAT","P_HTHAB",FALSE,"F","IS",2017,967
"TOTAL","INPAT","P_HTHAB",FALSE,"F","IT",2017,267.7
"TOTAL","INPAT","P_HTHAB",FALSE,"F","ITC1",2017,375.8
"TOTAL","INPAT","P_HTHAB",FALSE,"F","ITC2",2017,302.9
"TOTAL","INPAT","P_HTHAB",FALSE,"F","ITC3",2017,452.2
"TOTAL","INPAT","P_HTHAB",FALSE,"F","ITC4",2017,299.8
"TOTAL","INPAT","P_HTHAB",FALSE,"F","ITF1",2017,224.5
"TOTAL","INPAT","P_HTHAB",FALSE,"F","ITF2",2017,196.9
"TOTAL","INPAT","P_HTHAB",FALSE,"F","ITF3",2017,145.1
"TOTAL","INPAT","P_HTHAB",FALSE,"F","ITF4",2017,180.9
"TOTAL","INPAT","P_HTHAB",FALSE,"F","ITF5",2017,165.6
"TOTAL","INPAT","P_HTHAB",FALSE,"F","ITF6",2017,158.6
"TOTAL","INPAT","P_HTHAB",FALSE,"F","ITG1",2017,269
"TOTAL","INPAT","P_HTHAB",FALSE,"F","ITG2",2017,265.9
"TOTAL","INPAT","P_HTHAB",FALSE,"F","ITH1",2017,558.4
"TOTAL","INPAT","P_HTHAB",FALSE,"F","ITH2",2017,216.7
"TOTAL","INPAT","P_HTHAB",FALSE,"F","ITH3",2017,357.7
"TOTAL","INPAT","P_HTHAB",FALSE,"F","ITH4",2017,174.5
"TOTAL","INPAT","P_HTHAB",FALSE,"F","ITH5",2017,373.2
"TOTAL","INPAT","P_HTHAB",FALSE,"F","ITI1",2017,280.6
"TOTAL","INPAT","P_HTHAB",FALSE,"F","ITI2",2017,180.7
"TOTAL","INPAT","P_HTHAB",FALSE,"F","ITI3",2017,233.8
"TOTAL","INPAT","P_HTHAB",FALSE,"F","ITI4",2017,180.3
"TOTAL","INPAT","P_HTHAB",FALSE,"F","LI",2017,214.2
"TOTAL","INPAT","P_HTHAB",FALSE,"F","LT",2017,1147.4
"TOTAL","INPAT","P_HTHAB",FALSE,"F","LT01",2017,1542.6
"TOTAL","INPAT","P_HTHAB",FALSE,"F","LT02",2017,988.8
"TOTAL","INPAT","P_HTHAB",FALSE,"F","LV",2017,1015.2
"TOTAL","INPAT","P_HTHAB",FALSE,"F","ME",2017,212
"TOTAL","INPAT","P_HTHAB",FALSE,"F","MT",2017,442.9
"TOTAL","INPAT","P_HTHAB",FALSE,"F","NL",2017,57.4
"TOTAL","INPAT","P_HTHAB",FALSE,"F","NL11",2017,46.2
"TOTAL","INPAT","P_HTHAB",FALSE,"F","NL12",2017,60.1
"TOTAL","INPAT","P_HTHAB",FALSE,"F","NL13",2017,52.9
"TOTAL","INPAT","P_HTHAB",FALSE,"F","NL21",2017,87.1
"TOTAL","INPAT","P_HTHAB",FALSE,"F","NL22",2017,49.9
"TOTAL","INPAT","P_HTHAB",FALSE,"F","NL23",2017,37.1
"TOTAL","INPAT","P_HTHAB",FALSE,"F","NL31",2017,43.1
"TOTAL","INPAT","P_HTHAB",FALSE,"F","NL32",2017,74.6
"TOTAL","INPAT","P_HTHAB",FALSE,"F","NL33",2017,43.2
"TOTAL","INPAT","P_HTHAB",FALSE,"F","NL34",2017,63.9
"TOTAL","INPAT","P_HTHAB",FALSE,"F","NL41",2017,54.3
"TOTAL","INPAT","P_HTHAB",FALSE,"F","NL42",2017,73.4
"TOTAL","INPAT","P_HTHAB",FALSE,"F","NO",2017,1348.5
"TOTAL","INPAT","P_HTHAB",FALSE,"F","PL",2017,492.7
"TOTAL","INPAT","P_HTHAB",FALSE,"F","RO",2017,1200.9
"TOTAL","INPAT","P_HTHAB",FALSE,"F","RO11",2017,1220.6
"TOTAL","INPAT","P_HTHAB",FALSE,"F","RO12",2017,1235.4
"TOTAL","INPAT","P_HTHAB",FALSE,"F","RO21",2017,1299.9
"TOTAL","INPAT","P_HTHAB",FALSE,"F","RO22",2017,1024.3
"TOTAL","INPAT","P_HTHAB",FALSE,"F","RO31",2017,949.2
"TOTAL","INPAT","P_HTHAB",FALSE,"F","RO32",2017,1616.6
"TOTAL","INPAT","P_HTHAB",FALSE,"F","RO41",2017,1142.5
"TOTAL","INPAT","P_HTHAB",FALSE,"F","RO42",2017,1119.4
"TOTAL","INPAT","P_HTHAB",FALSE,"F","RS",2017,425
"TOTAL","INPAT","P_HTHAB",FALSE,"F","SE",2017,863.5
"TOTAL","INPAT","P_HTHAB",FALSE,"F","SI",2017,513.8
"TOTAL","INPAT","P_HTHAB",FALSE,"F","SK",2017,724.6
