"age","indic_he","unit","sex","icd10","geo","time","values"
"TOTAL","ONE_DAY","P_HTHAB","M","E","AT",2017,80.6
"TOTAL","ONE_DAY","P_HTHAB","M","E","AT11",2017,70.3
"TOTAL","ONE_DAY","P_HTHAB","M","E","AT12",2017,33.6
"TOTAL","ONE_DAY","P_HTHAB","M","E","AT13",2017,145.8
"TOTAL","ONE_DAY","P_HTHAB","M","E","AT21",2017,3.3
"TOTAL","ONE_DAY","P_HTHAB","M","E","AT22",2017,58.7
"TOTAL","ONE_DAY","P_HTHAB","M","E","AT31",2017,114.3
"TOTAL","ONE_DAY","P_HTHAB","M","E","AT32",2017,96.5
"TOTAL","ONE_DAY","P_HTHAB","M","E","AT33",2017,17.1
"TOTAL","ONE_DAY","P_HTHAB","M","E","AT34",2017,129.7
"TOTAL","ONE_DAY","P_HTHAB","M","E","BE",2017,177.7
"TOTAL","ONE_DAY","P_HTHAB","M","E","BE10",2017,233.6
"TOTAL","ONE_DAY","P_HTHAB","M","E","BE21",2017,191.6
"TOTAL","ONE_DAY","P_HTHAB","M","E","BE22",2017,108
"TOTAL","ONE_DAY","P_HTHAB","M","E","BE23",2017,143.2
"TOTAL","ONE_DAY","P_HTHAB","M","E","BE24",2017,183.7
"TOTAL","ONE_DAY","P_HTHAB","M","E","BE25",2017,152.8
"TOTAL","ONE_DAY","P_HTHAB","M","E","BE31",2017,225.9
"TOTAL","ONE_DAY","P_HTHAB","M","E","BE32",2017,275.7
"TOTAL","ONE_DAY","P_HTHAB","M","E","BE33",2017,77.6
"TOTAL","ONE_DAY","P_HTHAB","M","E","BE34",2017,42.9
"TOTAL","ONE_DAY","P_HTHAB","M","E","BE35",2017,267.2
"TOTAL","ONE_DAY","P_HTHAB","M","E","CY",2017,45.3
"TOTAL","ONE_DAY","P_HTHAB","M","E","CZ",2017,4.1
"TOTAL","ONE_DAY","P_HTHAB","M","E","CZ01",2017,7
"TOTAL","ONE_DAY","P_HTHAB","M","E","CZ02",2017,2.4
"TOTAL","ONE_DAY","P_HTHAB","M","E","CZ03",2017,4.8
"TOTAL","ONE_DAY","P_HTHAB","M","E","CZ04",2017,2.7
"TOTAL","ONE_DAY","P_HTHAB","M","E","CZ05",2017,2
"TOTAL","ONE_DAY","P_HTHAB","M","E","CZ06",2017,8.7
"TOTAL","ONE_DAY","P_HTHAB","M","E","CZ07",2017,1.3
"TOTAL","ONE_DAY","P_HTHAB","M","E","CZ08",2017,2.4
"TOTAL","ONE_DAY","P_HTHAB","M","E","DE",2017,10.6
"TOTAL","ONE_DAY","P_HTHAB","M","E","DE1",2017,10.3
"TOTAL","ONE_DAY","P_HTHAB","M","E","DE2",2017,12
"TOTAL","ONE_DAY","P_HTHAB","M","E","DE30",2017,13.6
"TOTAL","ONE_DAY","P_HTHAB","M","E","DE40",2017,10.8
"TOTAL","ONE_DAY","P_HTHAB","M","E","DE50",2017,12.8
"TOTAL","ONE_DAY","P_HTHAB","M","E","DE60",2017,10
"TOTAL","ONE_DAY","P_HTHAB","M","E","DE7",2017,9.8
"TOTAL","ONE_DAY","P_HTHAB","M","E","DE80",2017,9.6
"TOTAL","ONE_DAY","P_HTHAB","M","E","DE9",2017,12.1
"TOTAL","ONE_DAY","P_HTHAB","M","E","DEA",2017,9.1
"TOTAL","ONE_DAY","P_HTHAB","M","E","DEB",2017,12.8
"TOTAL","ONE_DAY","P_HTHAB","M","E","DEC0",2017,12.7
"TOTAL","ONE_DAY","P_HTHAB","M","E","DED",2017,6.5
"TOTAL","ONE_DAY","P_HTHAB","M","E","DEE0",2017,9.6
"TOTAL","ONE_DAY","P_HTHAB","M","E","DEF0",2017,14.3
"TOTAL","ONE_DAY","P_HTHAB","M","E","DEG0",2017,7.9
"TOTAL","ONE_DAY","P_HTHAB","M","E","ES",2017,149.6
"TOTAL","ONE_DAY","P_HTHAB","M","E","ES1",2017,23.6
"TOTAL","ONE_DAY","P_HTHAB","M","E","ES11",2017,19.2
"TOTAL","ONE_DAY","P_HTHAB","M","E","ES12",2017,13.8
"TOTAL","ONE_DAY","P_HTHAB","M","E","ES13",2017,60.6
"TOTAL","ONE_DAY","P_HTHAB","M","E","ES2",2017,55.8
"TOTAL","ONE_DAY","P_HTHAB","M","E","ES21",2017,41.9
"TOTAL","ONE_DAY","P_HTHAB","M","E","ES22",2017,21.1
"TOTAL","ONE_DAY","P_HTHAB","M","E","ES23",2017,326.5
"TOTAL","ONE_DAY","P_HTHAB","M","E","ES24",2017,30.8
"TOTAL","ONE_DAY","P_HTHAB","M","E","ES30",2017,272.7
"TOTAL","ONE_DAY","P_HTHAB","M","E","ES4",2017,87.9
"TOTAL","ONE_DAY","P_HTHAB","M","E","ES41",2017,57.1
"TOTAL","ONE_DAY","P_HTHAB","M","E","ES42",2017,78.7
"TOTAL","ONE_DAY","P_HTHAB","M","E","ES43",2017,174.7
"TOTAL","ONE_DAY","P_HTHAB","M","E","ES5",2017,168.3
"TOTAL","ONE_DAY","P_HTHAB","M","E","ES51",2017,238.9
"TOTAL","ONE_DAY","P_HTHAB","M","E","ES52",2017,90.9
"TOTAL","ONE_DAY","P_HTHAB","M","E","ES53",2017,49.2
"TOTAL","ONE_DAY","P_HTHAB","M","E","ES6",2017,185.3
"TOTAL","ONE_DAY","P_HTHAB","M","E","ES61",2017,169.9
"TOTAL","ONE_DAY","P_HTHAB","M","E","ES62",2017,289.7
"TOTAL","ONE_DAY","P_HTHAB","M","E","ES63",2017,60.1
"TOTAL","ONE_DAY","P_HTHAB","M","E","ES64",2017,4.7
"TOTAL","ONE_DAY","P_HTHAB","M","E","ES70",2017,102.5
"TOTAL","ONE_DAY","P_HTHAB","M","E","FI",2017,20.3
"TOTAL","ONE_DAY","P_HTHAB","M","E","FR",2017,59.6
"TOTAL","ONE_DAY","P_HTHAB","M","E","FR10",2017,86.3
"TOTAL","ONE_DAY","P_HTHAB","M","E","FRB0",2017,27.3
"TOTAL","ONE_DAY","P_HTHAB","M","E","FRC1",2017,33.2
"TOTAL","ONE_DAY","P_HTHAB","M","E","FRC2",2017,78.4
"TOTAL","ONE_DAY","P_HTHAB","M","E","FRD1",2017,34.7
"TOTAL","ONE_DAY","P_HTHAB","M","E","FRD2",2017,47.2
"TOTAL","ONE_DAY","P_HTHAB","M","E","FRE1",2017,79.4
"TOTAL","ONE_DAY","P_HTHAB","M","E","FRE2",2017,54.8
"TOTAL","ONE_DAY","P_HTHAB","M","E","FRF1",2017,133.6
"TOTAL","ONE_DAY","P_HTHAB","M","E","FRF2",2017,86.8
"TOTAL","ONE_DAY","P_HTHAB","M","E","FRF3",2017,49.1
"TOTAL","ONE_DAY","P_HTHAB","M","E","FRG0",2017,37.7
"TOTAL","ONE_DAY","P_HTHAB","M","E","FRH0",2017,51.5
"TOTAL","ONE_DAY","P_HTHAB","M","E","FRI1",2017,48.3
"TOTAL","ONE_DAY","P_HTHAB","M","E","FRI2",2017,42.5
"TOTAL","ONE_DAY","P_HTHAB","M","E","FRI3",2017,32.5
"TOTAL","ONE_DAY","P_HTHAB","M","E","FRJ1",2017,57.1
"TOTAL","ONE_DAY","P_HTHAB","M","E","FRJ2",2017,42.4
"TOTAL","ONE_DAY","P_HTHAB","M","E","FRK1",2017,57.9
"TOTAL","ONE_DAY","P_HTHAB","M","E","FRK2",2017,53.5
"TOTAL","ONE_DAY","P_HTHAB","M","E","FRL0",2017,44
"TOTAL","ONE_DAY","P_HTHAB","M","E","FRM0",2017,24
"TOTAL","ONE_DAY","P_HTHAB","M","E","FRY1",2017,53.2
"TOTAL","ONE_DAY","P_HTHAB","M","E","FRY2",2017,63.9
"TOTAL","ONE_DAY","P_HTHAB","M","E","FRY3",2017,136.1
"TOTAL","ONE_DAY","P_HTHAB","M","E","FRY4",2017,68
"TOTAL","ONE_DAY","P_HTHAB","M","E","FRY5",2017,12.3
"TOTAL","ONE_DAY","P_HTHAB","M","E","HR",2017,857.5
"TOTAL","ONE_DAY","P_HTHAB","M","E","HR03",2017,819.4
"TOTAL","ONE_DAY","P_HTHAB","M","E","HR04",2017,876.9
"TOTAL","ONE_DAY","P_HTHAB","M","E","HU",2017,31.1
"TOTAL","ONE_DAY","P_HTHAB","M","E","IE",2017,940.3
"TOTAL","ONE_DAY","P_HTHAB","M","E","IE04",2017,1856.7
"TOTAL","ONE_DAY","P_HTHAB","M","E","IE05",2017,570.3
"TOTAL","ONE_DAY","P_HTHAB","M","E","IE06",2017,857.8
"TOTAL","ONE_DAY","P_HTHAB","M","E","IT",2017,81.7
"TOTAL","ONE_DAY","P_HTHAB","M","E","ITC1",2017,55.3
"TOTAL","ONE_DAY","P_HTHAB","M","E","ITC2",2017,50.1
"TOTAL","ONE_DAY","P_HTHAB","M","E","ITC3",2017,306
"TOTAL","ONE_DAY","P_HTHAB","M","E","ITC4",2017,17.3
"TOTAL","ONE_DAY","P_HTHAB","M","E","ITF1",2017,55.4
"TOTAL","ONE_DAY","P_HTHAB","M","E","ITF2",2017,56.4
"TOTAL","ONE_DAY","P_HTHAB","M","E","ITF3",2017,148.5
"TOTAL","ONE_DAY","P_HTHAB","M","E","ITF4",2017,74.7
"TOTAL","ONE_DAY","P_HTHAB","M","E","ITF5",2017,87.6
"TOTAL","ONE_DAY","P_HTHAB","M","E","ITF6",2017,97.1
"TOTAL","ONE_DAY","P_HTHAB","M","E","ITG1",2017,28.8
"TOTAL","ONE_DAY","P_HTHAB","M","E","ITG2",2017,46.6
"TOTAL","ONE_DAY","P_HTHAB","M","E","ITH1",2017,31.6
"TOTAL","ONE_DAY","P_HTHAB","M","E","ITH2",2017,40.5
"TOTAL","ONE_DAY","P_HTHAB","M","E","ITH3",2017,16.6
"TOTAL","ONE_DAY","P_HTHAB","M","E","ITH4",2017,57.1
"TOTAL","ONE_DAY","P_HTHAB","M","E","ITH5",2017,32.4
"TOTAL","ONE_DAY","P_HTHAB","M","E","ITI1",2017,109.3
"TOTAL","ONE_DAY","P_HTHAB","M","E","ITI2",2017,7
"TOTAL","ONE_DAY","P_HTHAB","M","E","ITI3",2017,142.2
"TOTAL","ONE_DAY","P_HTHAB","M","E","ITI4",2017,232.7
"TOTAL","ONE_DAY","P_HTHAB","M","E","LT",2017,10.9
"TOTAL","ONE_DAY","P_HTHAB","M","E","LT01",2017,26.8
"TOTAL","ONE_DAY","P_HTHAB","M","E","LT02",2017,4.6
"TOTAL","ONE_DAY","P_HTHAB","M","E","LV",2017,91.4
"TOTAL","ONE_DAY","P_HTHAB","M","E","MT",2017,4.7
"TOTAL","ONE_DAY","P_HTHAB","M","E","NL",2017,69.2
"TOTAL","ONE_DAY","P_HTHAB","M","E","NL11",2017,79
"TOTAL","ONE_DAY","P_HTHAB","M","E","NL12",2017,87.9
"TOTAL","ONE_DAY","P_HTHAB","M","E","NL13",2017,61
"TOTAL","ONE_DAY","P_HTHAB","M","E","NL21",2017,62.1
"TOTAL","ONE_DAY","P_HTHAB","M","E","NL22",2017,68.7
"TOTAL","ONE_DAY","P_HTHAB","M","E","NL23",2017,108.3
"TOTAL","ONE_DAY","P_HTHAB","M","E","NL31",2017,58.1
"TOTAL","ONE_DAY","P_HTHAB","M","E","NL32",2017,47.3
"TOTAL","ONE_DAY","P_HTHAB","M","E","NL33",2017,56.7
"TOTAL","ONE_DAY","P_HTHAB","M","E","NL34",2017,45.4
"TOTAL","ONE_DAY","P_HTHAB","M","E","NL41",2017,93.9
"TOTAL","ONE_DAY","P_HTHAB","M","E","NL42",2017,107.2
"TOTAL","ONE_DAY","P_HTHAB","M","E","NO",2017,72.3
"TOTAL","ONE_DAY","P_HTHAB","M","E","PL",2017,100.3
"TOTAL","ONE_DAY","P_HTHAB","M","E","RO",2017,769.1
"TOTAL","ONE_DAY","P_HTHAB","M","E","RO11",2017,774.3
"TOTAL","ONE_DAY","P_HTHAB","M","E","RO12",2017,334
"TOTAL","ONE_DAY","P_HTHAB","M","E","RO21",2017,1020.4
"TOTAL","ONE_DAY","P_HTHAB","M","E","RO22",2017,509.8
"TOTAL","ONE_DAY","P_HTHAB","M","E","RO31",2017,536.7
"TOTAL","ONE_DAY","P_HTHAB","M","E","RO32",2017,1898.4
"TOTAL","ONE_DAY","P_HTHAB","M","E","RO41",2017,667.7
"TOTAL","ONE_DAY","P_HTHAB","M","E","RO42",2017,333.2
"TOTAL","ONE_DAY","P_HTHAB","M","E","RS",2017,65.7
"TOTAL","ONE_DAY","P_HTHAB","M","E","SE",2017,11.5
"TOTAL","ONE_DAY","P_HTHAB","M","E","SI",2017,36.2
"TOTAL","ONE_DAY","P_HTHAB","M","E","SK",2017,4.5
"TOTAL","ONE_DAY","P_HTHAB","M","F","AT",2017,143
"TOTAL","ONE_DAY","P_HTHAB","M","F","AT11",2017,57.1
"TOTAL","ONE_DAY","P_HTHAB","M","F","AT12",2017,92
"TOTAL","ONE_DAY","P_HTHAB","M","F","AT13",2017,111.3
"TOTAL","ONE_DAY","P_HTHAB","M","F","AT21",2017,82.3
"TOTAL","ONE_DAY","P_HTHAB","M","F","AT22",2017,96.2
"TOTAL","ONE_DAY","P_HTHAB","M","F","AT31",2017,188.2
"TOTAL","ONE_DAY","P_HTHAB","M","F","AT32",2017,302.8
"TOTAL","ONE_DAY","P_HTHAB","M","F","AT33",2017,232.2
"TOTAL","ONE_DAY","P_HTHAB","M","F","AT34",2017,243.3
"TOTAL","ONE_DAY","P_HTHAB","M","F","BE",2017,54.9
"TOTAL","ONE_DAY","P_HTHAB","M","F","BE10",2017,57.2
"TOTAL","ONE_DAY","P_HTHAB","M","F","BE21",2017,62.4
"TOTAL","ONE_DAY","P_HTHAB","M","F","BE22",2017,52.9
"TOTAL","ONE_DAY","P_HTHAB","M","F","BE23",2017,43.5
"TOTAL","ONE_DAY","P_HTHAB","M","F","BE24",2017,65.1
"TOTAL","ONE_DAY","P_HTHAB","M","F","BE25",2017,79.7
"TOTAL","ONE_DAY","P_HTHAB","M","F","BE31",2017,26.2
"TOTAL","ONE_DAY","P_HTHAB","M","F","BE32",2017,60.8
"TOTAL","ONE_DAY","P_HTHAB","M","F","BE33",2017,40.9
"TOTAL","ONE_DAY","P_HTHAB","M","F","BE34",2017,8.4
"TOTAL","ONE_DAY","P_HTHAB","M","F","BE35",2017,40.8
"TOTAL","ONE_DAY","P_HTHAB","M","F","CY",2017,8.1
"TOTAL","ONE_DAY","P_HTHAB","M","F","CZ",2017,16.6
"TOTAL","ONE_DAY","P_HTHAB","M","F","CZ01",2017,11.2
"TOTAL","ONE_DAY","P_HTHAB","M","F","CZ02",2017,13.5
"TOTAL","ONE_DAY","P_HTHAB","M","F","CZ03",2017,14.6
"TOTAL","ONE_DAY","P_HTHAB","M","F","CZ04",2017,27.5
"TOTAL","ONE_DAY","P_HTHAB","M","F","CZ05",2017,13.2
"TOTAL","ONE_DAY","P_HTHAB","M","F","CZ06",2017,16.4
"TOTAL","ONE_DAY","P_HTHAB","M","F","CZ07",2017,20
"TOTAL","ONE_DAY","P_HTHAB","M","F","CZ08",2017,19.1
"TOTAL","ONE_DAY","P_HTHAB","M","F","DE",2017,126.6
"TOTAL","ONE_DAY","P_HTHAB","M","F","DE1",2017,113.6
"TOTAL","ONE_DAY","P_HTHAB","M","F","DE2",2017,149.4
"TOTAL","ONE_DAY","P_HTHAB","M","F","DE30",2017,122
"TOTAL","ONE_DAY","P_HTHAB","M","F","DE40",2017,95.3
"TOTAL","ONE_DAY","P_HTHAB","M","F","DE50",2017,164
"TOTAL","ONE_DAY","P_HTHAB","M","F","DE60",2017,78.4
"TOTAL","ONE_DAY","P_HTHAB","M","F","DE7",2017,105.9
"TOTAL","ONE_DAY","P_HTHAB","M","F","DE80",2017,116.3
"TOTAL","ONE_DAY","P_HTHAB","M","F","DE9",2017,135.6
"TOTAL","ONE_DAY","P_HTHAB","M","F","DEA",2017,129.4
"TOTAL","ONE_DAY","P_HTHAB","M","F","DEB",2017,147.8
"TOTAL","ONE_DAY","P_HTHAB","M","F","DEC0",2017,185.2
"TOTAL","ONE_DAY","P_HTHAB","M","F","DED",2017,96
"TOTAL","ONE_DAY","P_HTHAB","M","F","DEE0",2017,126.5
"TOTAL","ONE_DAY","P_HTHAB","M","F","DEF0",2017,136
"TOTAL","ONE_DAY","P_HTHAB","M","F","DEG0",2017,116.9
"TOTAL","ONE_DAY","P_HTHAB","M","F","ES",2017,309.1
"TOTAL","ONE_DAY","P_HTHAB","M","F","ES1",2017,4.3
"TOTAL","ONE_DAY","P_HTHAB","M","F","ES11",2017,4.7
"TOTAL","ONE_DAY","P_HTHAB","M","F","ES12",2017,5.3
"TOTAL","ONE_DAY","P_HTHAB","M","F","ES13",2017,1.1
"TOTAL","ONE_DAY","P_HTHAB","M","F","ES2",2017,8.4
"TOTAL","ONE_DAY","P_HTHAB","M","F","ES21",2017,2.9
"TOTAL","ONE_DAY","P_HTHAB","M","F","ES22",2017,2.2
"TOTAL","ONE_DAY","P_HTHAB","M","F","ES23",2017,12.3
"TOTAL","ONE_DAY","P_HTHAB","M","F","ES24",2017,19.4
"TOTAL","ONE_DAY","P_HTHAB","M","F","ES30",2017,1713.1
"TOTAL","ONE_DAY","P_HTHAB","M","F","ES4",2017,4
"TOTAL","ONE_DAY","P_HTHAB","M","F","ES41",2017,4.2
"TOTAL","ONE_DAY","P_HTHAB","M","F","ES42",2017,5.3
"TOTAL","ONE_DAY","P_HTHAB","M","F","ES43",2017,0.9
"TOTAL","ONE_DAY","P_HTHAB","M","F","ES5",2017,71.1
"TOTAL","ONE_DAY","P_HTHAB","M","F","ES51",2017,125.9
"TOTAL","ONE_DAY","P_HTHAB","M","F","ES52",2017,5.4
"TOTAL","ONE_DAY","P_HTHAB","M","F","ES53",2017,1.6
"TOTAL","ONE_DAY","P_HTHAB","M","F","ES6",2017,204.7
"TOTAL","ONE_DAY","P_HTHAB","M","F","ES61",2017,94.8
"TOTAL","ONE_DAY","P_HTHAB","M","F","ES62",2017,846.5
"TOTAL","ONE_DAY","P_HTHAB","M","F","ES63",2017,9.2
"TOTAL","ONE_DAY","P_HTHAB","M","F","ES64",2017,2.3
"TOTAL","ONE_DAY","P_HTHAB","M","F","ES70",2017,167
"TOTAL","ONE_DAY","P_HTHAB","M","F","FI",2017,96.8
"TOTAL","ONE_DAY","P_HTHAB","M","F","FR",2017,8561.9
"TOTAL","ONE_DAY","P_HTHAB","M","F","FR10",2017,9741.3
"TOTAL","ONE_DAY","P_HTHAB","M","F","FRB0",2017,10493.2
"TOTAL","ONE_DAY","P_HTHAB","M","F","FRC1",2017,6347.7
"TOTAL","ONE_DAY","P_HTHAB","M","F","FRC2",2017,5802.4
"TOTAL","ONE_DAY","P_HTHAB","M","F","FRD1",2017,10773
"TOTAL","ONE_DAY","P_HTHAB","M","F","FRD2",2017,9049.1
"TOTAL","ONE_DAY","P_HTHAB","M","F","FRE1",2017,7048.9
"TOTAL","ONE_DAY","P_HTHAB","M","F","FRE2",2017,7153.5
"TOTAL","ONE_DAY","P_HTHAB","M","F","FRF1",2017,9607.9
"TOTAL","ONE_DAY","P_HTHAB","M","F","FRF2",2017,7590.3
"TOTAL","ONE_DAY","P_HTHAB","M","F","FRF3",2017,5160.8
"TOTAL","ONE_DAY","P_HTHAB","M","F","FRG0",2017,6411
"TOTAL","ONE_DAY","P_HTHAB","M","F","FRH0",2017,13234.4
"TOTAL","ONE_DAY","P_HTHAB","M","F","FRI1",2017,11540.7
"TOTAL","ONE_DAY","P_HTHAB","M","F","FRI2",2017,13054.6
"TOTAL","ONE_DAY","P_HTHAB","M","F","FRI3",2017,6624.5
"TOTAL","ONE_DAY","P_HTHAB","M","F","FRJ1",2017,9070
"TOTAL","ONE_DAY","P_HTHAB","M","F","FRJ2",2017,8612.4
"TOTAL","ONE_DAY","P_HTHAB","M","F","FRK1",2017,13886.4
"TOTAL","ONE_DAY","P_HTHAB","M","F","FRK2",2017,5808.3
"TOTAL","ONE_DAY","P_HTHAB","M","F","FRL0",2017,8133.4
"TOTAL","ONE_DAY","P_HTHAB","M","F","FRM0",2017,8193.8
"TOTAL","ONE_DAY","P_HTHAB","M","F","FRY1",2017,5329.5
"TOTAL","ONE_DAY","P_HTHAB","M","F","FRY2",2017,4647.3
"TOTAL","ONE_DAY","P_HTHAB","M","F","FRY3",2017,8422.4
"TOTAL","ONE_DAY","P_HTHAB","M","F","FRY4",2017,7276.9
"TOTAL","ONE_DAY","P_HTHAB","M","F","FRY5",2017,26.3
"TOTAL","ONE_DAY","P_HTHAB","M","F","HR",2017,2903.4
"TOTAL","ONE_DAY","P_HTHAB","M","F","HR03",2017,2568.6
"TOTAL","ONE_DAY","P_HTHAB","M","F","HR04",2017,3074.5
"TOTAL","ONE_DAY","P_HTHAB","M","F","HU",2017,5.6
"TOTAL","ONE_DAY","P_HTHAB","M","F","IE",2017,20.3
"TOTAL","ONE_DAY","P_HTHAB","M","F","IE04",2017,15.8
"TOTAL","ONE_DAY","P_HTHAB","M","F","IE05",2017,15.4
"TOTAL","ONE_DAY","P_HTHAB","M","F","IE06",2017,25.3
"TOTAL","ONE_DAY","P_HTHAB","M","F","IT",2017,75.6
"TOTAL","ONE_DAY","P_HTHAB","M","F","ITC1",2017,37.4
"TOTAL","ONE_DAY","P_HTHAB","M","F","ITC2",2017,118.1
"TOTAL","ONE_DAY","P_HTHAB","M","F","ITC3",2017,66
"TOTAL","ONE_DAY","P_HTHAB","M","F","ITC4",2017,21.2
"TOTAL","ONE_DAY","P_HTHAB","M","F","ITF1",2017,134.5
"TOTAL","ONE_DAY","P_HTHAB","M","F","ITF2",2017,73.4
"TOTAL","ONE_DAY","P_HTHAB","M","F","ITF3",2017,61.8
"TOTAL","ONE_DAY","P_HTHAB","M","F","ITF4",2017,68.4
"TOTAL","ONE_DAY","P_HTHAB","M","F","ITF5",2017,60.5
"TOTAL","ONE_DAY","P_HTHAB","M","F","ITF6",2017,62.1
"TOTAL","ONE_DAY","P_HTHAB","M","F","ITG1",2017,46.2
"TOTAL","ONE_DAY","P_HTHAB","M","F","ITG2",2017,86.7
"TOTAL","ONE_DAY","P_HTHAB","M","F","ITH1",2017,61.6
"TOTAL","ONE_DAY","P_HTHAB","M","F","ITH2",2017,2.6
"TOTAL","ONE_DAY","P_HTHAB","M","F","ITH3",2017,35.3
"TOTAL","ONE_DAY","P_HTHAB","M","F","ITH4",2017,27
"TOTAL","ONE_DAY","P_HTHAB","M","F","ITH5",2017,21.1
"TOTAL","ONE_DAY","P_HTHAB","M","F","ITI1",2017,182.6
"TOTAL","ONE_DAY","P_HTHAB","M","F","ITI2",2017,13.4
"TOTAL","ONE_DAY","P_HTHAB","M","F","ITI3",2017,65.7
"TOTAL","ONE_DAY","P_HTHAB","M","F","ITI4",2017,270.2
"TOTAL","ONE_DAY","P_HTHAB","M","F","LT",2017,14.9
"TOTAL","ONE_DAY","P_HTHAB","M","F","LT01",2017,30.9
"TOTAL","ONE_DAY","P_HTHAB","M","F","LT02",2017,8.5
"TOTAL","ONE_DAY","P_HTHAB","M","F","LV",2017,244.1
"TOTAL","ONE_DAY","P_HTHAB","M","F","MT",2017,0
"TOTAL","ONE_DAY","P_HTHAB","M","F","NL",2017,10.7
"TOTAL","ONE_DAY","P_HTHAB","M","F","NL11",2017,10
"TOTAL","ONE_DAY","P_HTHAB","M","F","NL12",2017,11.1
"TOTAL","ONE_DAY","P_HTHAB","M","F","NL13",2017,13.1
"TOTAL","ONE_DAY","P_HTHAB","M","F","NL21",2017,12.5
"TOTAL","ONE_DAY","P_HTHAB","M","F","NL22",2017,12.1
"TOTAL","ONE_DAY","P_HTHAB","M","F","NL23",2017,8.3
"TOTAL","ONE_DAY","P_HTHAB","M","F","NL31",2017,8.7
"TOTAL","ONE_DAY","P_HTHAB","M","F","NL32",2017,6.8
"TOTAL","ONE_DAY","P_HTHAB","M","F","NL33",2017,11.5
"TOTAL","ONE_DAY","P_HTHAB","M","F","NL34",2017,45.4
"TOTAL","ONE_DAY","P_HTHAB","M","F","NL41",2017,8.7
"TOTAL","ONE_DAY","P_HTHAB","M","F","NL42",2017,7.7
"TOTAL","ONE_DAY","P_HTHAB","M","F","NO",2017,740.5
"TOTAL","ONE_DAY","P_HTHAB","M","F","PL",2017,23.4
"TOTAL","ONE_DAY","P_HTHAB","M","F","RO",2017,326.3
"TOTAL","ONE_DAY","P_HTHAB","M","F","RO11",2017,363.8
"TOTAL","ONE_DAY","P_HTHAB","M","F","RO12",2017,102.1
"TOTAL","ONE_DAY","P_HTHAB","M","F","RO21",2017,554.7
"TOTAL","ONE_DAY","P_HTHAB","M","F","RO22",2017,367.8
"TOTAL","ONE_DAY","P_HTHAB","M","F","RO31",2017,82.8
"TOTAL","ONE_DAY","P_HTHAB","M","F","RO32",2017,528.1
"TOTAL","ONE_DAY","P_HTHAB","M","F","RO41",2017,483.1
"TOTAL","ONE_DAY","P_HTHAB","M","F","RO42",2017,76
"TOTAL","ONE_DAY","P_HTHAB","M","F","RS",2017,22.6
"TOTAL","ONE_DAY","P_HTHAB","M","F","SE",2017,145.7
"TOTAL","ONE_DAY","P_HTHAB","M","F","SI",2017,94.2
"TOTAL","ONE_DAY","P_HTHAB","M","F","SK",2017,7.3
"TOTAL","ONE_DAY","P_HTHAB","M","G","AT",2017,173.8
"TOTAL","ONE_DAY","P_HTHAB","M","G","AT11",2017,190.8
"TOTAL","ONE_DAY","P_HTHAB","M","G","AT12",2017,148.7
"TOTAL","ONE_DAY","P_HTHAB","M","G","AT13",2017,214.2
"TOTAL","ONE_DAY","P_HTHAB","M","G","AT21",2017,122.8
"TOTAL","ONE_DAY","P_HTHAB","M","G","AT22",2017,146.4
"TOTAL","ONE_DAY","P_HTHAB","M","G","AT31",2017,232
"TOTAL","ONE_DAY","P_HTHAB","M","G","AT32",2017,115.8
"TOTAL","ONE_DAY","P_HTHAB","M","G","AT33",2017,173.4
"TOTAL","ONE_DAY","P_HTHAB","M","G","AT34",2017,97.1
"TOTAL","ONE_DAY","P_HTHAB","M","G","BE",2017,1785.3
"TOTAL","ONE_DAY","P_HTHAB","M","G","BE10",2017,709.9
"TOTAL","ONE_DAY","P_HTHAB","M","G","BE21",2017,2389
"TOTAL","ONE_DAY","P_HTHAB","M","G","BE22",2017,3509.9
"TOTAL","ONE_DAY","P_HTHAB","M","G","BE23",2017,2550.1
"TOTAL","ONE_DAY","P_HTHAB","M","G","BE24",2017,1549.7
"TOTAL","ONE_DAY","P_HTHAB","M","G","BE25",2017,2656.3
"TOTAL","ONE_DAY","P_HTHAB","M","G","BE31",2017,913.3
"TOTAL","ONE_DAY","P_HTHAB","M","G","BE32",2017,1062.2
"TOTAL","ONE_DAY","P_HTHAB","M","G","BE33",2017,789.6
"TOTAL","ONE_DAY","P_HTHAB","M","G","BE34",2017,767.5
"TOTAL","ONE_DAY","P_HTHAB","M","G","BE35",2017,586.6
"TOTAL","ONE_DAY","P_HTHAB","M","G","CY",2017,18.9
"TOTAL","ONE_DAY","P_HTHAB","M","G","CZ",2017,14.8
"TOTAL","ONE_DAY","P_HTHAB","M","G","CZ01",2017,8.6
"TOTAL","ONE_DAY","P_HTHAB","M","G","CZ02",2017,21.1
"TOTAL","ONE_DAY","P_HTHAB","M","G","CZ03",2017,8.1
"TOTAL","ONE_DAY","P_HTHAB","M","G","CZ04",2017,50.8
"TOTAL","ONE_DAY","P_HTHAB","M","G","CZ05",2017,20.3
"TOTAL","ONE_DAY","P_HTHAB","M","G","CZ06",2017,3.6
"TOTAL","ONE_DAY","P_HTHAB","M","G","CZ07",2017,5.4
"TOTAL","ONE_DAY","P_HTHAB","M","G","CZ08",2017,5.7
"TOTAL","ONE_DAY","P_HTHAB","M","G","DE",2017,28
"TOTAL","ONE_DAY","P_HTHAB","M","G","DE1",2017,32
