"age","indic_he","unit","sex","icd10","geo","time","values"
"TOTAL","ALOS","NR",FALSE,"E","AT",2017,8.7
"TOTAL","ALOS","NR",FALSE,"E","AT11",2017,6.1
"TOTAL","ALOS","NR",FALSE,"E","AT12",2017,10.3
"TOTAL","ALOS","NR",FALSE,"E","AT13",2017,9.3
"TOTAL","ALOS","NR",FALSE,"E","AT21",2017,7.6
"TOTAL","ALOS","NR",FALSE,"E","AT22",2017,11.4
"TOTAL","ALOS","NR",FALSE,"E","AT31",2017,7.3
"TOTAL","ALOS","NR",FALSE,"E","AT32",2017,8.2
"TOTAL","ALOS","NR",FALSE,"E","AT33",2017,5.9
"TOTAL","ALOS","NR",FALSE,"E","AT34",2017,4.8
"TOTAL","ALOS","NR",FALSE,"E","BE",2017,5.4
"TOTAL","ALOS","NR",FALSE,"E","BE10",2017,5.1
"TOTAL","ALOS","NR",FALSE,"E","BE21",2017,5.2
"TOTAL","ALOS","NR",FALSE,"E","BE22",2017,5.1
"TOTAL","ALOS","NR",FALSE,"E","BE23",2017,5.4
"TOTAL","ALOS","NR",FALSE,"E","BE24",2017,5.4
"TOTAL","ALOS","NR",FALSE,"E","BE25",2017,5.7
"TOTAL","ALOS","NR",FALSE,"E","BE31",2017,5.7
"TOTAL","ALOS","NR",FALSE,"E","BE32",2017,5.9
"TOTAL","ALOS","NR",FALSE,"E","BE33",2017,5.4
"TOTAL","ALOS","NR",FALSE,"E","BE34",2017,5.2
"TOTAL","ALOS","NR",FALSE,"E","BE35",2017,6
"TOTAL","ALOS","NR",FALSE,"E","CH",2017,6.4
"TOTAL","ALOS","NR",FALSE,"E","CY",2017,4.8
"TOTAL","ALOS","NR",FALSE,"E","CZ",2017,9.5
"TOTAL","ALOS","NR",FALSE,"E","CZ01",2017,9
"TOTAL","ALOS","NR",FALSE,"E","CZ02",2017,12.1
"TOTAL","ALOS","NR",FALSE,"E","CZ03",2017,8.7
"TOTAL","ALOS","NR",FALSE,"E","CZ04",2017,10.6
"TOTAL","ALOS","NR",FALSE,"E","CZ05",2017,10.2
"TOTAL","ALOS","NR",FALSE,"E","CZ06",2017,9.7
"TOTAL","ALOS","NR",FALSE,"E","CZ07",2017,8.5
"TOTAL","ALOS","NR",FALSE,"E","CZ08",2017,8.9
"TOTAL","ALOS","NR",FALSE,"E","DE",2017,7.9
"TOTAL","ALOS","NR",FALSE,"E","DE1",2017,8.2
"TOTAL","ALOS","NR",FALSE,"E","DE2",2017,8
"TOTAL","ALOS","NR",FALSE,"E","DE30",2017,7.3
"TOTAL","ALOS","NR",FALSE,"E","DE40",2017,8.5
"TOTAL","ALOS","NR",FALSE,"E","DE50",2017,6.7
"TOTAL","ALOS","NR",FALSE,"E","DE60",2017,6.6
"TOTAL","ALOS","NR",FALSE,"E","DE7",2017,8.5
"TOTAL","ALOS","NR",FALSE,"E","DE80",2017,8.7
"TOTAL","ALOS","NR",FALSE,"E","DE9",2017,7.1
"TOTAL","ALOS","NR",FALSE,"E","DEA",2017,7.2
"TOTAL","ALOS","NR",FALSE,"E","DEB",2017,8.8
"TOTAL","ALOS","NR",FALSE,"E","DEC0",2017,7.5
"TOTAL","ALOS","NR",FALSE,"E","DED",2017,7.7
"TOTAL","ALOS","NR",FALSE,"E","DEE0",2017,7.9
"TOTAL","ALOS","NR",FALSE,"E","DEF0",2017,10.3
"TOTAL","ALOS","NR",FALSE,"E","DEG0",2017,8.3
"TOTAL","ALOS","NR",FALSE,"E","ES",2017,6
"TOTAL","ALOS","NR",FALSE,"E","ES1",2017,7.2
"TOTAL","ALOS","NR",FALSE,"E","ES11",2017,7.3
"TOTAL","ALOS","NR",FALSE,"E","ES12",2017,7
"TOTAL","ALOS","NR",FALSE,"E","ES13",2017,7.3
"TOTAL","ALOS","NR",FALSE,"E","ES2",2017,5.9
"TOTAL","ALOS","NR",FALSE,"E","ES21",2017,5.1
"TOTAL","ALOS","NR",FALSE,"E","ES22",2017,7.2
"TOTAL","ALOS","NR",FALSE,"E","ES23",2017,8.6
"TOTAL","ALOS","NR",FALSE,"E","ES24",2017,6.1
"TOTAL","ALOS","NR",FALSE,"E","ES30",2017,5
"TOTAL","ALOS","NR",FALSE,"E","ES4",2017,6.3
"TOTAL","ALOS","NR",FALSE,"E","ES41",2017,6.6
"TOTAL","ALOS","NR",FALSE,"E","ES42",2017,5.9
"TOTAL","ALOS","NR",FALSE,"E","ES43",2017,6.1
"TOTAL","ALOS","NR",FALSE,"E","ES5",2017,5.9
"TOTAL","ALOS","NR",FALSE,"E","ES51",2017,6.5
"TOTAL","ALOS","NR",FALSE,"E","ES52",2017,4.8
"TOTAL","ALOS","NR",FALSE,"E","ES53",2017,5.8
"TOTAL","ALOS","NR",FALSE,"E","ES6",2017,5.5
"TOTAL","ALOS","NR",FALSE,"E","ES61",2017,5.3
"TOTAL","ALOS","NR",FALSE,"E","ES62",2017,6.2
"TOTAL","ALOS","NR",FALSE,"E","ES63",2017,5.1
"TOTAL","ALOS","NR",FALSE,"E","ES64",2017,11.1
"TOTAL","ALOS","NR",FALSE,"E","ES70",2017,8.3
"TOTAL","ALOS","NR",FALSE,"E","FI",2017,5.7
"TOTAL","ALOS","NR",FALSE,"E","FR",2017,5.5
"TOTAL","ALOS","NR",FALSE,"E","FR10",2017,5.4
"TOTAL","ALOS","NR",FALSE,"E","FRB0",2017,5.9
"TOTAL","ALOS","NR",FALSE,"E","FRC1",2017,5.6
"TOTAL","ALOS","NR",FALSE,"E","FRC2",2017,6
"TOTAL","ALOS","NR",FALSE,"E","FRD1",2017,6.4
"TOTAL","ALOS","NR",FALSE,"E","FRD2",2017,5.6
"TOTAL","ALOS","NR",FALSE,"E","FRE1",2017,5.1
"TOTAL","ALOS","NR",FALSE,"E","FRE2",2017,5.5
"TOTAL","ALOS","NR",FALSE,"E","FRF1",2017,5.7
"TOTAL","ALOS","NR",FALSE,"E","FRF2",2017,5.6
"TOTAL","ALOS","NR",FALSE,"E","FRF3",2017,6
"TOTAL","ALOS","NR",FALSE,"E","FRG0",2017,5.4
"TOTAL","ALOS","NR",FALSE,"E","FRH0",2017,6.5
"TOTAL","ALOS","NR",FALSE,"E","FRI1",2017,5.3
"TOTAL","ALOS","NR",FALSE,"E","FRI2",2017,6.7
"TOTAL","ALOS","NR",FALSE,"E","FRI3",2017,5.9
"TOTAL","ALOS","NR",FALSE,"E","FRJ1",2017,5.2
"TOTAL","ALOS","NR",FALSE,"E","FRJ2",2017,4.9
"TOTAL","ALOS","NR",FALSE,"E","FRK1",2017,6.3
"TOTAL","ALOS","NR",FALSE,"E","FRK2",2017,5.1
"TOTAL","ALOS","NR",FALSE,"E","FRL0",2017,5.7
"TOTAL","ALOS","NR",FALSE,"E","FRM0",2017,5.3
"TOTAL","ALOS","NR",FALSE,"E","FRY1",2017,5.8
"TOTAL","ALOS","NR",FALSE,"E","FRY2",2017,5.9
"TOTAL","ALOS","NR",FALSE,"E","FRY3",2017,7.1
"TOTAL","ALOS","NR",FALSE,"E","FRY4",2017,5.2
"TOTAL","ALOS","NR",FALSE,"E","FRY5",2017,8.6
"TOTAL","ALOS","NR",FALSE,"E","FRZZ",2017,8.5
"TOTAL","ALOS","NR",FALSE,"E","HR",2017,6.6
"TOTAL","ALOS","NR",FALSE,"E","HR03",2017,7.1
"TOTAL","ALOS","NR",FALSE,"E","HR04",2017,6.5
"TOTAL","ALOS","NR",FALSE,"E","HU",2017,6.7
"TOTAL","ALOS","NR",FALSE,"E","IE",2017,6.6
"TOTAL","ALOS","NR",FALSE,"E","IE04",2017,5.8
"TOTAL","ALOS","NR",FALSE,"E","IE05",2017,6
"TOTAL","ALOS","NR",FALSE,"E","IE06",2017,7.2
"TOTAL","ALOS","NR",FALSE,"E","IS",2017,5
"TOTAL","ALOS","NR",FALSE,"E","IT",2017,6.1
"TOTAL","ALOS","NR",FALSE,"E","ITC1",2017,8.6
"TOTAL","ALOS","NR",FALSE,"E","ITC2",2017,7.7
"TOTAL","ALOS","NR",FALSE,"E","ITC3",2017,6.6
"TOTAL","ALOS","NR",FALSE,"E","ITC4",2017,5.4
"TOTAL","ALOS","NR",FALSE,"E","ITF1",2017,5.8
"TOTAL","ALOS","NR",FALSE,"E","ITF2",2017,5.7
"TOTAL","ALOS","NR",FALSE,"E","ITF3",2017,5.5
"TOTAL","ALOS","NR",FALSE,"E","ITF4",2017,5.7
"TOTAL","ALOS","NR",FALSE,"E","ITF5",2017,5.7
"TOTAL","ALOS","NR",FALSE,"E","ITF6",2017,6
"TOTAL","ALOS","NR",FALSE,"E","ITG1",2017,5.8
"TOTAL","ALOS","NR",FALSE,"E","ITG2",2017,6.2
"TOTAL","ALOS","NR",FALSE,"E","ITH1",2017,6.1
"TOTAL","ALOS","NR",FALSE,"E","ITH2",2017,8.3
"TOTAL","ALOS","NR",FALSE,"E","ITH3",2017,6.7
"TOTAL","ALOS","NR",FALSE,"E","ITH4",2017,6.7
"TOTAL","ALOS","NR",FALSE,"E","ITH5",2017,7.2
"TOTAL","ALOS","NR",FALSE,"E","ITI1",2017,4.8
"TOTAL","ALOS","NR",FALSE,"E","ITI2",2017,5.7
"TOTAL","ALOS","NR",FALSE,"E","ITI3",2017,7.4
"TOTAL","ALOS","NR",FALSE,"E","ITI4",2017,5.9
"TOTAL","ALOS","NR",FALSE,"E","LI",2017,4.4
"TOTAL","ALOS","NR",FALSE,"E","LT",2017,7
"TOTAL","ALOS","NR",FALSE,"E","LT01",2017,7
"TOTAL","ALOS","NR",FALSE,"E","LT02",2017,7
"TOTAL","ALOS","NR",FALSE,"E","LV",2017,6.1
"TOTAL","ALOS","NR",FALSE,"E","ME",2017,7.2
"TOTAL","ALOS","NR",FALSE,"E","MT",2017,8
"TOTAL","ALOS","NR",FALSE,"E","NL",2017,3.9
"TOTAL","ALOS","NR",FALSE,"E","NL11",2017,5.5
"TOTAL","ALOS","NR",FALSE,"E","NL12",2017,5.4
"TOTAL","ALOS","NR",FALSE,"E","NL13",2017,4.6
"TOTAL","ALOS","NR",FALSE,"E","NL21",2017,3
"TOTAL","ALOS","NR",FALSE,"E","NL22",2017,4.4
"TOTAL","ALOS","NR",FALSE,"E","NL23",2017,3.2
"TOTAL","ALOS","NR",FALSE,"E","NL31",2017,4
"TOTAL","ALOS","NR",FALSE,"E","NL32",2017,4
"TOTAL","ALOS","NR",FALSE,"E","NL33",2017,3.9
"TOTAL","ALOS","NR",FALSE,"E","NL34",2017,3.6
"TOTAL","ALOS","NR",FALSE,"E","NL41",2017,3.7
"TOTAL","ALOS","NR",FALSE,"E","NL42",2017,3.9
"TOTAL","ALOS","NR",FALSE,"E","NO",2017,3.7
"TOTAL","ALOS","NR",FALSE,"E","PL",2017,5.3
"TOTAL","ALOS","NR",FALSE,"E","RO",2017,5.8
"TOTAL","ALOS","NR",FALSE,"E","RO11",2017,5.7
"TOTAL","ALOS","NR",FALSE,"E","RO12",2017,5.9
"TOTAL","ALOS","NR",FALSE,"E","RO21",2017,6.6
"TOTAL","ALOS","NR",FALSE,"E","RO22",2017,5.9
"TOTAL","ALOS","NR",FALSE,"E","RO31",2017,5.9
"TOTAL","ALOS","NR",FALSE,"E","RO32",2017,4.9
"TOTAL","ALOS","NR",FALSE,"E","RO41",2017,5.8
"TOTAL","ALOS","NR",FALSE,"E","RO42",2017,6.8
"TOTAL","ALOS","NR",FALSE,"E","RS",2017,8.5
"TOTAL","ALOS","NR",FALSE,"E","SE",2017,4.1
"TOTAL","ALOS","NR",FALSE,"E","SI",2017,5.4
"TOTAL","ALOS","NR",FALSE,"E","SK",2017,7.2
"TOTAL","ALOS","NR",FALSE,"F","AT",2017,25
"TOTAL","ALOS","NR",FALSE,"F","AT11",2017,13
"TOTAL","ALOS","NR",FALSE,"F","AT12",2017,24.3
"TOTAL","ALOS","NR",FALSE,"F","AT13",2017,44
"TOTAL","ALOS","NR",FALSE,"F","AT21",2017,20.1
"TOTAL","ALOS","NR",FALSE,"F","AT22",2017,30.4
"TOTAL","ALOS","NR",FALSE,"F","AT31",2017,15.8
"TOTAL","ALOS","NR",FALSE,"F","AT32",2017,19.3
"TOTAL","ALOS","NR",FALSE,"F","AT33",2017,13.9
"TOTAL","ALOS","NR",FALSE,"F","AT34",2017,27.2
"TOTAL","ALOS","NR",FALSE,"F","BE",2017,10.5
"TOTAL","ALOS","NR",FALSE,"F","BE10",2017,9
"TOTAL","ALOS","NR",FALSE,"F","BE21",2017,9.3
"TOTAL","ALOS","NR",FALSE,"F","BE22",2017,11.8
"TOTAL","ALOS","NR",FALSE,"F","BE23",2017,10.3
"TOTAL","ALOS","NR",FALSE,"F","BE24",2017,9.6
"TOTAL","ALOS","NR",FALSE,"F","BE25",2017,14.2
"TOTAL","ALOS","NR",FALSE,"F","BE31",2017,8.5
"TOTAL","ALOS","NR",FALSE,"F","BE32",2017,11.7
"TOTAL","ALOS","NR",FALSE,"F","BE33",2017,9.3
"TOTAL","ALOS","NR",FALSE,"F","BE34",2017,6.6
"TOTAL","ALOS","NR",FALSE,"F","BE35",2017,8.6
"TOTAL","ALOS","NR",FALSE,"F","CH",2017,26.5
"TOTAL","ALOS","NR",FALSE,"F","CY",2017,13.7
"TOTAL","ALOS","NR",FALSE,"F","CZ",2017,39
"TOTAL","ALOS","NR",FALSE,"F","CZ01",2017,34
"TOTAL","ALOS","NR",FALSE,"F","CZ02",2017,48.4
"TOTAL","ALOS","NR",FALSE,"F","CZ03",2017,50.2
"TOTAL","ALOS","NR",FALSE,"F","CZ04",2017,27.8
"TOTAL","ALOS","NR",FALSE,"F","CZ05",2017,25.4
"TOTAL","ALOS","NR",FALSE,"F","CZ06",2017,48
"TOTAL","ALOS","NR",FALSE,"F","CZ07",2017,43.3
"TOTAL","ALOS","NR",FALSE,"F","CZ08",2017,32.1
"TOTAL","ALOS","NR",FALSE,"F","DE",2017,28
"TOTAL","ALOS","NR",FALSE,"F","DE1",2017,29.3
"TOTAL","ALOS","NR",FALSE,"F","DE2",2017,29.6
"TOTAL","ALOS","NR",FALSE,"F","DE30",2017,24.7
"TOTAL","ALOS","NR",FALSE,"F","DE40",2017,28.5
"TOTAL","ALOS","NR",FALSE,"F","DE50",2017,23.9
"TOTAL","ALOS","NR",FALSE,"F","DE60",2017,29.8
"TOTAL","ALOS","NR",FALSE,"F","DE7",2017,30.5
"TOTAL","ALOS","NR",FALSE,"F","DE80",2017,25.7
"TOTAL","ALOS","NR",FALSE,"F","DE9",2017,28.2
"TOTAL","ALOS","NR",FALSE,"F","DEA",2017,25.7
"TOTAL","ALOS","NR",FALSE,"F","DEB",2017,26.2
"TOTAL","ALOS","NR",FALSE,"F","DEC0",2017,28.2
"TOTAL","ALOS","NR",FALSE,"F","DED",2017,29
"TOTAL","ALOS","NR",FALSE,"F","DEE0",2017,28.4
"TOTAL","ALOS","NR",FALSE,"F","DEF0",2017,26.6
"TOTAL","ALOS","NR",FALSE,"F","DEG0",2017,29.9
"TOTAL","ALOS","NR",FALSE,"F","ES",2017,32.6
"TOTAL","ALOS","NR",FALSE,"F","ES1",2017,26.8
"TOTAL","ALOS","NR",FALSE,"F","ES11",2017,28.1
"TOTAL","ALOS","NR",FALSE,"F","ES12",2017,14.5
"TOTAL","ALOS","NR",FALSE,"F","ES13",2017,58.1
"TOTAL","ALOS","NR",FALSE,"F","ES2",2017,58.9
"TOTAL","ALOS","NR",FALSE,"F","ES21",2017,73.6
"TOTAL","ALOS","NR",FALSE,"F","ES22",2017,53.3
"TOTAL","ALOS","NR",FALSE,"F","ES23",2017,76
"TOTAL","ALOS","NR",FALSE,"F","ES24",2017,31.1
"TOTAL","ALOS","NR",FALSE,"F","ES30",2017,25.3
"TOTAL","ALOS","NR",FALSE,"F","ES4",2017,41.5
"TOTAL","ALOS","NR",FALSE,"F","ES41",2017,61.1
"TOTAL","ALOS","NR",FALSE,"F","ES42",2017,21.8
"TOTAL","ALOS","NR",FALSE,"F","ES43",2017,27.9
"TOTAL","ALOS","NR",FALSE,"F","ES5",2017,29.7
"TOTAL","ALOS","NR",FALSE,"F","ES51",2017,33.1
"TOTAL","ALOS","NR",FALSE,"F","ES52",2017,16.7
"TOTAL","ALOS","NR",FALSE,"F","ES53",2017,35.2
"TOTAL","ALOS","NR",FALSE,"F","ES6",2017,21.9
"TOTAL","ALOS","NR",FALSE,"F","ES61",2017,20.1
"TOTAL","ALOS","NR",FALSE,"F","ES62",2017,30.4
"TOTAL","ALOS","NR",FALSE,"F","ES63",2017,9.3
"TOTAL","ALOS","NR",FALSE,"F","ES64",2017,16
"TOTAL","ALOS","NR",FALSE,"F","ES70",2017,31.4
"TOTAL","ALOS","NR",FALSE,"F","FI",2017,23.8
"TOTAL","ALOS","NR",FALSE,"F","FR",2017,22.6
"TOTAL","ALOS","NR",FALSE,"F","FR10",2017,22.3
"TOTAL","ALOS","NR",FALSE,"F","FRB0",2017,25.1
"TOTAL","ALOS","NR",FALSE,"F","FRC1",2017,21.3
"TOTAL","ALOS","NR",FALSE,"F","FRC2",2017,23.5
"TOTAL","ALOS","NR",FALSE,"F","FRD1",2017,18
"TOTAL","ALOS","NR",FALSE,"F","FRD2",2017,22.2
"TOTAL","ALOS","NR",FALSE,"F","FRE1",2017,16.9
"TOTAL","ALOS","NR",FALSE,"F","FRE2",2017,25
"TOTAL","ALOS","NR",FALSE,"F","FRF1",2017,21.5
"TOTAL","ALOS","NR",FALSE,"F","FRF2",2017,22.5
"TOTAL","ALOS","NR",FALSE,"F","FRF3",2017,21.2
"TOTAL","ALOS","NR",FALSE,"F","FRG0",2017,17.8
"TOTAL","ALOS","NR",FALSE,"F","FRH0",2017,21.2
"TOTAL","ALOS","NR",FALSE,"F","FRI1",2017,27.6
"TOTAL","ALOS","NR",FALSE,"F","FRI2",2017,19.7
"TOTAL","ALOS","NR",FALSE,"F","FRI3",2017,19.9
"TOTAL","ALOS","NR",FALSE,"F","FRJ1",2017,25.6
"TOTAL","ALOS","NR",FALSE,"F","FRJ2",2017,24.5
"TOTAL","ALOS","NR",FALSE,"F","FRK1",2017,24.4
"TOTAL","ALOS","NR",FALSE,"F","FRK2",2017,23
"TOTAL","ALOS","NR",FALSE,"F","FRL0",2017,28.8
"TOTAL","ALOS","NR",FALSE,"F","FRM0",2017,30
"TOTAL","ALOS","NR",FALSE,"F","FRY1",2017,10.8
"TOTAL","ALOS","NR",FALSE,"F","FRY2",2017,34
"TOTAL","ALOS","NR",FALSE,"F","FRY3",2017,43.7
"TOTAL","ALOS","NR",FALSE,"F","FRY4",2017,18.2
"TOTAL","ALOS","NR",FALSE,"F","FRY5",2017,2.9
"TOTAL","ALOS","NR",FALSE,"F","FRZZ",2017,21.2
"TOTAL","ALOS","NR",FALSE,"F","HR",2017,24.2
"TOTAL","ALOS","NR",FALSE,"F","HR03",2017,27.8
"TOTAL","ALOS","NR",FALSE,"F","HR04",2017,23.2
"TOTAL","ALOS","NR",FALSE,"F","HU",2017,33.8
"TOTAL","ALOS","NR",FALSE,"F","IE",2017,12.4
"TOTAL","ALOS","NR",FALSE,"F","IE04",2017,7.7
"TOTAL","ALOS","NR",FALSE,"F","IE05",2017,7.9
"TOTAL","ALOS","NR",FALSE,"F","IE06",2017,16.5
"TOTAL","ALOS","NR",FALSE,"F","IS",2017,11
"TOTAL","ALOS","NR",FALSE,"F","IT",2017,14.7
"TOTAL","ALOS","NR",FALSE,"F","ITC1",2017,21.5
"TOTAL","ALOS","NR",FALSE,"F","ITC2",2017,12.6
"TOTAL","ALOS","NR",FALSE,"F","ITC3",2017,10.4
"TOTAL","ALOS","NR",FALSE,"F","ITC4",2017,14.3
"TOTAL","ALOS","NR",FALSE,"F","ITF1",2017,10.8
"TOTAL","ALOS","NR",FALSE,"F","ITF2",2017,12.3
"TOTAL","ALOS","NR",FALSE,"F","ITF3",2017,19.3
"TOTAL","ALOS","NR",FALSE,"F","ITF4",2017,10.7
"TOTAL","ALOS","NR",FALSE,"F","ITF5",2017,11.4
"TOTAL","ALOS","NR",FALSE,"F","ITF6",2017,9.6
"TOTAL","ALOS","NR",FALSE,"F","ITG1",2017,14.2
"TOTAL","ALOS","NR",FALSE,"F","ITG2",2017,9.9
"TOTAL","ALOS","NR",FALSE,"F","ITH1",2017,14.8
"TOTAL","ALOS","NR",FALSE,"F","ITH2",2017,13
"TOTAL","ALOS","NR",FALSE,"F","ITH3",2017,19.9
"TOTAL","ALOS","NR",FALSE,"F","ITH4",2017,9.4
"TOTAL","ALOS","NR",FALSE,"F","ITH5",2017,12.6
"TOTAL","ALOS","NR",FALSE,"F","ITI1",2017,12.8
"TOTAL","ALOS","NR",FALSE,"F","ITI2",2017,9.8
"TOTAL","ALOS","NR",FALSE,"F","ITI3",2017,15.1
"TOTAL","ALOS","NR",FALSE,"F","ITI4",2017,11.7
"TOTAL","ALOS","NR",FALSE,"F","LI",2017,6.3
"TOTAL","ALOS","NR",FALSE,"F","LT",2017,18.8
"TOTAL","ALOS","NR",FALSE,"F","LT01",2017,18.3
"TOTAL","ALOS","NR",FALSE,"F","LT02",2017,19.1
"TOTAL","ALOS","NR",FALSE,"F","LV",2017,24.6
"TOTAL","ALOS","NR",FALSE,"F","ME",2017,31.1
"TOTAL","ALOS","NR",FALSE,"F","MT",2017,37.9
"TOTAL","ALOS","NR",FALSE,"F","NL",2017,10
"TOTAL","ALOS","NR",FALSE,"F","NL11",2017,6.1
"TOTAL","ALOS","NR",FALSE,"F","NL12",2017,6.8
"TOTAL","ALOS","NR",FALSE,"F","NL13",2017,6.4
"TOTAL","ALOS","NR",FALSE,"F","NL21",2017,15
"TOTAL","ALOS","NR",FALSE,"F","NL22",2017,10.6
"TOTAL","ALOS","NR",FALSE,"F","NL23",2017,10.5
"TOTAL","ALOS","NR",FALSE,"F","NL31",2017,11.4
"TOTAL","ALOS","NR",FALSE,"F","NL32",2017,10.7
"TOTAL","ALOS","NR",FALSE,"F","NL33",2017,7.2
"TOTAL","ALOS","NR",FALSE,"F","NL34",2017,5.4
"TOTAL","ALOS","NR",FALSE,"F","NL41",2017,9.1
"TOTAL","ALOS","NR",FALSE,"F","NL42",2017,12.5
"TOTAL","ALOS","NR",FALSE,"F","NO",2017,17.7
"TOTAL","ALOS","NR",FALSE,"F","PL",2017,38.2
"TOTAL","ALOS","NR",FALSE,"F","RO",2017,18
"TOTAL","ALOS","NR",FALSE,"F","RO11",2017,17.6
"TOTAL","ALOS","NR",FALSE,"F","RO12",2017,26.9
"TOTAL","ALOS","NR",FALSE,"F","RO21",2017,17.2
"TOTAL","ALOS","NR",FALSE,"F","RO22",2017,15.2
"TOTAL","ALOS","NR",FALSE,"F","RO31",2017,15.5
"TOTAL","ALOS","NR",FALSE,"F","RO32",2017,11.5
"TOTAL","ALOS","NR",FALSE,"F","RO41",2017,25.4
"TOTAL","ALOS","NR",FALSE,"F","RO42",2017,19.3
"TOTAL","ALOS","NR",FALSE,"F","RS",2017,37.9
"TOTAL","ALOS","NR",FALSE,"F","SE",2017,14
"TOTAL","ALOS","NR",FALSE,"F","SI",2017,36.1
"TOTAL","ALOS","NR",FALSE,"F","SK",2017,26.3
"TOTAL","ALOS","NR",FALSE,"G","AT",2017,10.1
"TOTAL","ALOS","NR",FALSE,"G","AT11",2017,8.7
"TOTAL","ALOS","NR",FALSE,"G","AT12",2017,9.2
"TOTAL","ALOS","NR",FALSE,"G","AT13",2017,16.1
"TOTAL","ALOS","NR",FALSE,"G","AT21",2017,7.2
"TOTAL","ALOS","NR",FALSE,"G","AT22",2017,10.5
"TOTAL","ALOS","NR",FALSE,"G","AT31",2017,8.4
"TOTAL","ALOS","NR",FALSE,"G","AT32",2017,6.6
"TOTAL","ALOS","NR",FALSE,"G","AT33",2017,7.1
"TOTAL","ALOS","NR",FALSE,"G","AT34",2017,6.2
"TOTAL","ALOS","NR",FALSE,"G","BE",2017,5.2
"TOTAL","ALOS","NR",FALSE,"G","BE10",2017,4.6
"TOTAL","ALOS","NR",FALSE,"G","BE21",2017,5.8
"TOTAL","ALOS","NR",FALSE,"G","BE22",2017,4.9
"TOTAL","ALOS","NR",FALSE,"G","BE23",2017,4.9
"TOTAL","ALOS","NR",FALSE,"G","BE24",2017,4.6
"TOTAL","ALOS","NR",FALSE,"G","BE25",2017,6.7
"TOTAL","ALOS","NR",FALSE,"G","BE31",2017,4.1
"TOTAL","ALOS","NR",FALSE,"G","BE32",2017,5.1
"TOTAL","ALOS","NR",FALSE,"G","BE33",2017,6
"TOTAL","ALOS","NR",FALSE,"G","BE34",2017,4.2
"TOTAL","ALOS","NR",FALSE,"G","BE35",2017,4.4
"TOTAL","ALOS","NR",FALSE,"G","CH",2017,12.5
"TOTAL","ALOS","NR",FALSE,"G","CY",2017,5.8
"TOTAL","ALOS","NR",FALSE,"G","CZ",2017,14.6
"TOTAL","ALOS","NR",FALSE,"G","CZ01",2017,12.6
"TOTAL","ALOS","NR",FALSE,"G","CZ02",2017,17.2
"TOTAL","ALOS","NR",FALSE,"G","CZ03",2017,12.8
"TOTAL","ALOS","NR",FALSE,"G","CZ04",2017,14.4
"TOTAL","ALOS","NR",FALSE,"G","CZ05",2017,14.3
"TOTAL","ALOS","NR",FALSE,"G","CZ06",2017,17.1
"TOTAL","ALOS","NR",FALSE,"G","CZ07",2017,14.9
"TOTAL","ALOS","NR",FALSE,"G","CZ08",2017,13.6
"TOTAL","ALOS","NR",FALSE,"G","DE",2017,8.6
"TOTAL","ALOS","NR",FALSE,"G","DE1",2017,9.8
"TOTAL","ALOS","NR",FALSE,"G","DE2",2017,8.4
"TOTAL","ALOS","NR",FALSE,"G","DE30",2017,7.4
"TOTAL","ALOS","NR",FALSE,"G","DE40",2017,10.9
"TOTAL","ALOS","NR",FALSE,"G","DE50",2017,7.6
"TOTAL","ALOS","NR",FALSE,"G","DE60",2017,7.5
"TOTAL","ALOS","NR",FALSE,"G","DE7",2017,10.4
"TOTAL","ALOS","NR",FALSE,"G","DE80",2017,9.7
"TOTAL","ALOS","NR",FALSE,"G","DE9",2017,7.7
"TOTAL","ALOS","NR",FALSE,"G","DEA",2017,7.6
"TOTAL","ALOS","NR",FALSE,"G","DEB",2017,6.8
"TOTAL","ALOS","NR",FALSE,"G","DEC0",2017,8.5
"TOTAL","ALOS","NR",FALSE,"G","DED",2017,10.8
"TOTAL","ALOS","NR",FALSE,"G","DEE0",2017,8.7
"TOTAL","ALOS","NR",FALSE,"G","DEF0",2017,10.6
"TOTAL","ALOS","NR",FALSE,"G","DEG0",2017,9
"TOTAL","ALOS","NR",FALSE,"G","ES",2017,10.4
"TOTAL","ALOS","NR",FALSE,"G","ES1",2017,10.9
"TOTAL","ALOS","NR",FALSE,"G","ES11",2017,8.3
"TOTAL","ALOS","NR",FALSE,"G","ES12",2017,9.1
"TOTAL","ALOS","NR",FALSE,"G","ES13",2017,30.1
"TOTAL","ALOS","NR",FALSE,"G","ES2",2017,8.9
"TOTAL","ALOS","NR",FALSE,"G","ES21",2017,8.9
"TOTAL","ALOS","NR",FALSE,"G","ES22",2017,12.7
"TOTAL","ALOS","NR",FALSE,"G","ES23",2017,10.1
"TOTAL","ALOS","NR",FALSE,"G","ES24",2017,6.7
"TOTAL","ALOS","NR",FALSE,"G","ES30",2017,6.3
"TOTAL","ALOS","NR",FALSE,"G","ES4",2017,9.9
"TOTAL","ALOS","NR",FALSE,"G","ES41",2017,10.9
"TOTAL","ALOS","NR",FALSE,"G","ES42",2017,10.2
"TOTAL","ALOS","NR",FALSE,"G","ES43",2017,7.4
"TOTAL","ALOS","NR",FALSE,"G","ES5",2017,12.6
"TOTAL","ALOS","NR",FALSE,"G","ES51",2017,16.9
"TOTAL","ALOS","NR",FALSE,"G","ES52",2017,6.7
"TOTAL","ALOS","NR",FALSE,"G","ES53",2017,9.4
