"age","indic_he","unit","sex","icd10","geo","time","values"
"Y60-64","INPAT","P_HTHAB","M","Z","DE50",2017,213.7
"Y60-64","INPAT","P_HTHAB","M","Z","DE60",2017,174.2
"Y60-64","INPAT","P_HTHAB","M","Z","DE7",2017,291.5
"Y60-64","INPAT","P_HTHAB","M","Z","DE80",2017,395.6
"Y60-64","INPAT","P_HTHAB","M","Z","DE9",2017,292.7
"Y60-64","INPAT","P_HTHAB","M","Z","DEA",2017,354.4
"Y60-64","INPAT","P_HTHAB","M","Z","DEB",2017,318.6
"Y60-64","INPAT","P_HTHAB","M","Z","DEC0",2017,309.5
"Y60-64","INPAT","P_HTHAB","M","Z","DED",2017,330.8
"Y60-64","INPAT","P_HTHAB","M","Z","DEE0",2017,383.3
"Y60-64","INPAT","P_HTHAB","M","Z","DEF0",2017,264
"Y60-64","INPAT","P_HTHAB","M","Z","DEG0",2017,251
"Y60-64","INPAT","P_HTHAB","M","Z","ES",2017,313.8
"Y60-64","INPAT","P_HTHAB","M","Z","ES1",2017,405.6
"Y60-64","INPAT","P_HTHAB","M","Z","ES11",2017,486.4
"Y60-64","INPAT","P_HTHAB","M","Z","ES12",2017,211.7
"Y60-64","INPAT","P_HTHAB","M","Z","ES13",2017,412.1
"Y60-64","INPAT","P_HTHAB","M","Z","ES2",2017,357.9
"Y60-64","INPAT","P_HTHAB","M","Z","ES21",2017,301.7
"Y60-64","INPAT","P_HTHAB","M","Z","ES22",2017,608.9
"Y60-64","INPAT","P_HTHAB","M","Z","ES23",2017,286
"Y60-64","INPAT","P_HTHAB","M","Z","ES24",2017,353.8
"Y60-64","INPAT","P_HTHAB","M","Z","ES30",2017,357.8
"Y60-64","INPAT","P_HTHAB","M","Z","ES4",2017,317.1
"Y60-64","INPAT","P_HTHAB","M","Z","ES41",2017,397.8
"Y60-64","INPAT","P_HTHAB","M","Z","ES42",2017,275.7
"Y60-64","INPAT","P_HTHAB","M","Z","ES43",2017,182.9
"Y60-64","INPAT","P_HTHAB","M","Z","ES5",2017,332.3
"Y60-64","INPAT","P_HTHAB","M","Z","ES51",2017,377.1
"Y60-64","INPAT","P_HTHAB","M","Z","ES52",2017,276
"Y60-64","INPAT","P_HTHAB","M","Z","ES53",2017,287.8
"Y60-64","INPAT","P_HTHAB","M","Z","ES6",2017,193.7
"Y60-64","INPAT","P_HTHAB","M","Z","ES61",2017,179
"Y60-64","INPAT","P_HTHAB","M","Z","ES62",2017,290.9
"Y60-64","INPAT","P_HTHAB","M","Z","ES63",2017,230.6
"Y60-64","INPAT","P_HTHAB","M","Z","ES64",2017,46.1
"Y60-64","INPAT","P_HTHAB","M","Z","ES70",2017,289.4
"Y60-64","INPAT","P_HTHAB","M","Z","FI",2017,204.7
"Y60-64","INPAT","P_HTHAB","M","Z","FR",2017,4841
"Y60-64","INPAT","P_HTHAB","M","Z","FR10",2017,4385.7
"Y60-64","INPAT","P_HTHAB","M","Z","FRB0",2017,4616.2
"Y60-64","INPAT","P_HTHAB","M","Z","FRC1",2017,5206.4
"Y60-64","INPAT","P_HTHAB","M","Z","FRC2",2017,3935.8
"Y60-64","INPAT","P_HTHAB","M","Z","FRD1",2017,4486.5
"Y60-64","INPAT","P_HTHAB","M","Z","FRD2",2017,4413.7
"Y60-64","INPAT","P_HTHAB","M","Z","FRE1",2017,5962.9
"Y60-64","INPAT","P_HTHAB","M","Z","FRE2",2017,5053.4
"Y60-64","INPAT","P_HTHAB","M","Z","FRF1",2017,4516.3
"Y60-64","INPAT","P_HTHAB","M","Z","FRF2",2017,5076.4
"Y60-64","INPAT","P_HTHAB","M","Z","FRF3",2017,5355.5
"Y60-64","INPAT","P_HTHAB","M","Z","FRG0",2017,3924.5
"Y60-64","INPAT","P_HTHAB","M","Z","FRH0",2017,4668.4
"Y60-64","INPAT","P_HTHAB","M","Z","FRI1",2017,4790.4
"Y60-64","INPAT","P_HTHAB","M","Z","FRI2",2017,6060.4
"Y60-64","INPAT","P_HTHAB","M","Z","FRI3",2017,4701.9
"Y60-64","INPAT","P_HTHAB","M","Z","FRJ1",2017,5492.6
"Y60-64","INPAT","P_HTHAB","M","Z","FRJ2",2017,5062.1
"Y60-64","INPAT","P_HTHAB","M","Z","FRK1",2017,4379.7
"Y60-64","INPAT","P_HTHAB","M","Z","FRK2",2017,5205.7
"Y60-64","INPAT","P_HTHAB","M","Z","FRL0",2017,5105.9
"Y60-64","INPAT","P_HTHAB","M","Z","FRM0",2017,5514
"Y60-64","INPAT","P_HTHAB","M","Z","FRY1",2017,5684.9
"Y60-64","INPAT","P_HTHAB","M","Z","FRY2",2017,3345.3
"Y60-64","INPAT","P_HTHAB","M","Z","FRY3",2017,1686.7
"Y60-64","INPAT","P_HTHAB","M","Z","FRY4",2017,4762.9
"Y60-64","INPAT","P_HTHAB","M","Z","FRY5",2017,1170.4
"Y60-64","INPAT","P_HTHAB","M","Z","HR",2017,1262.1
"Y60-64","INPAT","P_HTHAB","M","Z","HR03",2017,891.3
"Y60-64","INPAT","P_HTHAB","M","Z","HR04",2017,1460.5
"Y60-64","INPAT","P_HTHAB","M","Z","HU",2017,0
"Y60-64","INPAT","P_HTHAB","M","Z","IE",2017,413.6
"Y60-64","INPAT","P_HTHAB","M","Z","IE04",2017,431.2
"Y60-64","INPAT","P_HTHAB","M","Z","IE05",2017,357.8
"Y60-64","INPAT","P_HTHAB","M","Z","IE06",2017,450.9
"Y60-64","INPAT","P_HTHAB","M","Z","IS",2017,730.3
"Y60-64","INPAT","P_HTHAB","M","Z","IT",2017,833.2
"Y60-64","INPAT","P_HTHAB","M","Z","ITC1",2017,801.3
"Y60-64","INPAT","P_HTHAB","M","Z","ITC2",2017,827.9
"Y60-64","INPAT","P_HTHAB","M","Z","ITC3",2017,777.4
"Y60-64","INPAT","P_HTHAB","M","Z","ITC4",2017,1354.6
"Y60-64","INPAT","P_HTHAB","M","Z","ITF1",2017,307.1
"Y60-64","INPAT","P_HTHAB","M","Z","ITF2",2017,811.6
"Y60-64","INPAT","P_HTHAB","M","Z","ITF3",2017,651.5
"Y60-64","INPAT","P_HTHAB","M","Z","ITF4",2017,513.5
"Y60-64","INPAT","P_HTHAB","M","Z","ITF5",2017,574.6
"Y60-64","INPAT","P_HTHAB","M","Z","ITF6",2017,555.2
"Y60-64","INPAT","P_HTHAB","M","Z","ITG1",2017,616
"Y60-64","INPAT","P_HTHAB","M","Z","ITG2",2017,621.7
"Y60-64","INPAT","P_HTHAB","M","Z","ITH1",2017,1158.5
"Y60-64","INPAT","P_HTHAB","M","Z","ITH2",2017,1502.8
"Y60-64","INPAT","P_HTHAB","M","Z","ITH3",2017,1167.8
"Y60-64","INPAT","P_HTHAB","M","Z","ITH4",2017,671.6
"Y60-64","INPAT","P_HTHAB","M","Z","ITH5",2017,1105.6
"Y60-64","INPAT","P_HTHAB","M","Z","ITI1",2017,432.9
"Y60-64","INPAT","P_HTHAB","M","Z","ITI2",2017,805.7
"Y60-64","INPAT","P_HTHAB","M","Z","ITI3",2017,440.9
"Y60-64","INPAT","P_HTHAB","M","Z","ITI4",2017,722.6
"Y60-64","INPAT","P_HTHAB","M","Z","LT",2017,280.4
"Y60-64","INPAT","P_HTHAB","M","Z","LT01",2017,610.8
"Y60-64","INPAT","P_HTHAB","M","Z","LT02",2017,172.1
"Y60-64","INPAT","P_HTHAB","M","Z","LV",2017,52.4
"Y60-64","INPAT","P_HTHAB","M","Z","MT",2017,2441.1
"Y60-64","INPAT","P_HTHAB","M","Z","NL",2017,375.7
"Y60-64","INPAT","P_HTHAB","M","Z","NL11",2017,357.1
"Y60-64","INPAT","P_HTHAB","M","Z","NL12",2017,377.3
"Y60-64","INPAT","P_HTHAB","M","Z","NL13",2017,476.4
"Y60-64","INPAT","P_HTHAB","M","Z","NL21",2017,351.1
"Y60-64","INPAT","P_HTHAB","M","Z","NL22",2017,362.1
"Y60-64","INPAT","P_HTHAB","M","Z","NL23",2017,519.5
"Y60-64","INPAT","P_HTHAB","M","Z","NL31",2017,351
"Y60-64","INPAT","P_HTHAB","M","Z","NL32",2017,353.3
"Y60-64","INPAT","P_HTHAB","M","Z","NL33",2017,392.2
"Y60-64","INPAT","P_HTHAB","M","Z","NL34",2017,738.4
"Y60-64","INPAT","P_HTHAB","M","Z","NL41",2017,335.4
"Y60-64","INPAT","P_HTHAB","M","Z","NL42",2017,316.9
"Y60-64","INPAT","P_HTHAB","M","Z","NO",2017,1344.8
"Y60-64","INPAT","P_HTHAB","M","Z","PL",2017,2118.7
"Y60-64","INPAT","P_HTHAB","M","Z","RO",2017,557.7
"Y60-64","INPAT","P_HTHAB","M","Z","RO11",2017,478.4
"Y60-64","INPAT","P_HTHAB","M","Z","RO12",2017,189.1
"Y60-64","INPAT","P_HTHAB","M","Z","RO21",2017,594
"Y60-64","INPAT","P_HTHAB","M","Z","RO22",2017,2168.1
"Y60-64","INPAT","P_HTHAB","M","Z","RO31",2017,73.9
"Y60-64","INPAT","P_HTHAB","M","Z","RO32",2017,437.9
"Y60-64","INPAT","P_HTHAB","M","Z","RO41",2017,100.8
"Y60-64","INPAT","P_HTHAB","M","Z","RO42",2017,205.5
"Y60-64","INPAT","P_HTHAB","M","Z","RS",2017,1949.2
"Y60-64","INPAT","P_HTHAB","M","Z","SE",2017,563.7
"Y60-64","INPAT","P_HTHAB","M","Z","SI",2017,619.2
"Y60-64","INPAT","P_HTHAB","M","Z","SK",2017,185.5
"Y65-69","INPAT","P_HTHAB","M","E","AT",2017,1152.4
"Y65-69","INPAT","P_HTHAB","M","E","AT11",2017,1292.9
"Y65-69","INPAT","P_HTHAB","M","E","AT12",2017,1281.9
"Y65-69","INPAT","P_HTHAB","M","E","AT13",2017,1104.3
"Y65-69","INPAT","P_HTHAB","M","E","AT21",2017,1450.6
"Y65-69","INPAT","P_HTHAB","M","E","AT22",2017,1203.6
"Y65-69","INPAT","P_HTHAB","M","E","AT31",2017,1074.1
"Y65-69","INPAT","P_HTHAB","M","E","AT32",2017,1207.7
"Y65-69","INPAT","P_HTHAB","M","E","AT33",2017,925.4
"Y65-69","INPAT","P_HTHAB","M","E","AT34",2017,583.3
"Y65-69","INPAT","P_HTHAB","M","E","BE",2017,662.6
"Y65-69","INPAT","P_HTHAB","M","E","BE10",2017,1066.7
"Y65-69","INPAT","P_HTHAB","M","E","BE21",2017,570.9
"Y65-69","INPAT","P_HTHAB","M","E","BE22",2017,508.3
"Y65-69","INPAT","P_HTHAB","M","E","BE23",2017,584.8
"Y65-69","INPAT","P_HTHAB","M","E","BE24",2017,547.1
"Y65-69","INPAT","P_HTHAB","M","E","BE25",2017,561.6
"Y65-69","INPAT","P_HTHAB","M","E","BE31",2017,705.2
"Y65-69","INPAT","P_HTHAB","M","E","BE32",2017,738.9
"Y65-69","INPAT","P_HTHAB","M","E","BE33",2017,781.3
"Y65-69","INPAT","P_HTHAB","M","E","BE34",2017,1021.8
"Y65-69","INPAT","P_HTHAB","M","E","BE35",2017,727.9
"Y65-69","INPAT","P_HTHAB","M","E","CH",2017,429.4
"Y65-69","INPAT","P_HTHAB","M","E","CY",2017,178
"Y65-69","INPAT","P_HTHAB","M","E","CZ",2017,790.4
"Y65-69","INPAT","P_HTHAB","M","E","CZ01",2017,995
"Y65-69","INPAT","P_HTHAB","M","E","CZ02",2017,746.7
"Y65-69","INPAT","P_HTHAB","M","E","CZ03",2017,866.3
"Y65-69","INPAT","P_HTHAB","M","E","CZ04",2017,576.1
"Y65-69","INPAT","P_HTHAB","M","E","CZ05",2017,667.8
"Y65-69","INPAT","P_HTHAB","M","E","CZ06",2017,758.2
"Y65-69","INPAT","P_HTHAB","M","E","CZ07",2017,993.6
"Y65-69","INPAT","P_HTHAB","M","E","CZ08",2017,779.7
"Y65-69","INPAT","P_HTHAB","M","E","DE",2017,1021.5
"Y65-69","INPAT","P_HTHAB","M","E","DE1",2017,1017.1
"Y65-69","INPAT","P_HTHAB","M","E","DE2",2017,1034.2
"Y65-69","INPAT","P_HTHAB","M","E","DE30",2017,1103.7
"Y65-69","INPAT","P_HTHAB","M","E","DE40",2017,1124.8
"Y65-69","INPAT","P_HTHAB","M","E","DE50",2017,1108
"Y65-69","INPAT","P_HTHAB","M","E","DE60",2017,1434
"Y65-69","INPAT","P_HTHAB","M","E","DE7",2017,1048.3
"Y65-69","INPAT","P_HTHAB","M","E","DE80",2017,1420.3
"Y65-69","INPAT","P_HTHAB","M","E","DE9",2017,750.8
"Y65-69","INPAT","P_HTHAB","M","E","DEA",2017,992.4
"Y65-69","INPAT","P_HTHAB","M","E","DEB",2017,792.5
"Y65-69","INPAT","P_HTHAB","M","E","DEC0",2017,1084.8
"Y65-69","INPAT","P_HTHAB","M","E","DED",2017,1284.2
"Y65-69","INPAT","P_HTHAB","M","E","DEE0",2017,1212.9
"Y65-69","INPAT","P_HTHAB","M","E","DEF0",2017,739
"Y65-69","INPAT","P_HTHAB","M","E","DEG0",2017,1243.1
"Y65-69","INPAT","P_HTHAB","M","E","ES",2017,265.7
"Y65-69","INPAT","P_HTHAB","M","E","ES1",2017,194.6
"Y65-69","INPAT","P_HTHAB","M","E","ES11",2017,174.9
"Y65-69","INPAT","P_HTHAB","M","E","ES12",2017,217.8
"Y65-69","INPAT","P_HTHAB","M","E","ES13",2017,237
"Y65-69","INPAT","P_HTHAB","M","E","ES2",2017,283
"Y65-69","INPAT","P_HTHAB","M","E","ES21",2017,282.5
"Y65-69","INPAT","P_HTHAB","M","E","ES22",2017,344.1
"Y65-69","INPAT","P_HTHAB","M","E","ES23",2017,243.8
"Y65-69","INPAT","P_HTHAB","M","E","ES24",2017,263.8
"Y65-69","INPAT","P_HTHAB","M","E","ES30",2017,267
"Y65-69","INPAT","P_HTHAB","M","E","ES4",2017,243.7
"Y65-69","INPAT","P_HTHAB","M","E","ES41",2017,295.1
"Y65-69","INPAT","P_HTHAB","M","E","ES42",2017,181.5
"Y65-69","INPAT","P_HTHAB","M","E","ES43",2017,218
"Y65-69","INPAT","P_HTHAB","M","E","ES5",2017,306.8
"Y65-69","INPAT","P_HTHAB","M","E","ES51",2017,320.1
"Y65-69","INPAT","P_HTHAB","M","E","ES52",2017,274.2
"Y65-69","INPAT","P_HTHAB","M","E","ES53",2017,367.4
"Y65-69","INPAT","P_HTHAB","M","E","ES6",2017,245.6
"Y65-69","INPAT","P_HTHAB","M","E","ES61",2017,241.1
"Y65-69","INPAT","P_HTHAB","M","E","ES62",2017,248
"Y65-69","INPAT","P_HTHAB","M","E","ES63",2017,527.4
"Y65-69","INPAT","P_HTHAB","M","E","ES64",2017,434.8
"Y65-69","INPAT","P_HTHAB","M","E","ES70",2017,282.4
"Y65-69","INPAT","P_HTHAB","M","E","FI",2017,487
"Y65-69","INPAT","P_HTHAB","M","E","FR",2017,662.5
"Y65-69","INPAT","P_HTHAB","M","E","FR10",2017,774
"Y65-69","INPAT","P_HTHAB","M","E","FRB0",2017,581.6
"Y65-69","INPAT","P_HTHAB","M","E","FRC1",2017,622.7
"Y65-69","INPAT","P_HTHAB","M","E","FRC2",2017,541.5
"Y65-69","INPAT","P_HTHAB","M","E","FRD1",2017,575.2
"Y65-69","INPAT","P_HTHAB","M","E","FRD2",2017,768.8
"Y65-69","INPAT","P_HTHAB","M","E","FRE1",2017,840.9
"Y65-69","INPAT","P_HTHAB","M","E","FRE2",2017,793.6
"Y65-69","INPAT","P_HTHAB","M","E","FRF1",2017,752.7
"Y65-69","INPAT","P_HTHAB","M","E","FRF2",2017,582.3
"Y65-69","INPAT","P_HTHAB","M","E","FRF3",2017,719.7
"Y65-69","INPAT","P_HTHAB","M","E","FRG0",2017,480.5
"Y65-69","INPAT","P_HTHAB","M","E","FRH0",2017,624.3
"Y65-69","INPAT","P_HTHAB","M","E","FRI1",2017,642.4
"Y65-69","INPAT","P_HTHAB","M","E","FRI2",2017,620.5
"Y65-69","INPAT","P_HTHAB","M","E","FRI3",2017,496
"Y65-69","INPAT","P_HTHAB","M","E","FRJ1",2017,584.9
"Y65-69","INPAT","P_HTHAB","M","E","FRJ2",2017,501
"Y65-69","INPAT","P_HTHAB","M","E","FRK1",2017,714.5
"Y65-69","INPAT","P_HTHAB","M","E","FRK2",2017,659.2
"Y65-69","INPAT","P_HTHAB","M","E","FRL0",2017,649.3
"Y65-69","INPAT","P_HTHAB","M","E","FRM0",2017,392.4
"Y65-69","INPAT","P_HTHAB","M","E","FRY1",2017,1075.4
"Y65-69","INPAT","P_HTHAB","M","E","FRY2",2017,824.1
"Y65-69","INPAT","P_HTHAB","M","E","FRY3",2017,1068.8
"Y65-69","INPAT","P_HTHAB","M","E","FRY4",2017,968.4
"Y65-69","INPAT","P_HTHAB","M","E","FRY5",2017,911.8
"Y65-69","INPAT","P_HTHAB","M","E","HR",2017,831.1
"Y65-69","INPAT","P_HTHAB","M","E","HR03",2017,678.9
"Y65-69","INPAT","P_HTHAB","M","E","HR04",2017,920.5
"Y65-69","INPAT","P_HTHAB","M","E","HU",2017,635.8
"Y65-69","INPAT","P_HTHAB","M","E","IE",2017,436.1
"Y65-69","INPAT","P_HTHAB","M","E","IE04",2017,427.2
"Y65-69","INPAT","P_HTHAB","M","E","IE05",2017,408.3
"Y65-69","INPAT","P_HTHAB","M","E","IE06",2017,463.6
"Y65-69","INPAT","P_HTHAB","M","E","IS",2017,439
"Y65-69","INPAT","P_HTHAB","M","E","IT",2017,278.4
"Y65-69","INPAT","P_HTHAB","M","E","ITC1",2017,271.8
"Y65-69","INPAT","P_HTHAB","M","E","ITC2",2017,52.1
"Y65-69","INPAT","P_HTHAB","M","E","ITC3",2017,206.7
"Y65-69","INPAT","P_HTHAB","M","E","ITC4",2017,320.4
"Y65-69","INPAT","P_HTHAB","M","E","ITF1",2017,300.9
"Y65-69","INPAT","P_HTHAB","M","E","ITF2",2017,174.8
"Y65-69","INPAT","P_HTHAB","M","E","ITF3",2017,254
"Y65-69","INPAT","P_HTHAB","M","E","ITF4",2017,260.5
"Y65-69","INPAT","P_HTHAB","M","E","ITF5",2017,160
"Y65-69","INPAT","P_HTHAB","M","E","ITF6",2017,193.2
"Y65-69","INPAT","P_HTHAB","M","E","ITG1",2017,252.9
"Y65-69","INPAT","P_HTHAB","M","E","ITG2",2017,274.6
"Y65-69","INPAT","P_HTHAB","M","E","ITH1",2017,410.1
"Y65-69","INPAT","P_HTHAB","M","E","ITH2",2017,247.9
"Y65-69","INPAT","P_HTHAB","M","E","ITH3",2017,338.5
"Y65-69","INPAT","P_HTHAB","M","E","ITH4",2017,179.1
"Y65-69","INPAT","P_HTHAB","M","E","ITH5",2017,344.6
"Y65-69","INPAT","P_HTHAB","M","E","ITI1",2017,242.3
"Y65-69","INPAT","P_HTHAB","M","E","ITI2",2017,202.3
"Y65-69","INPAT","P_HTHAB","M","E","ITI3",2017,215.5
"Y65-69","INPAT","P_HTHAB","M","E","ITI4",2017,309.9
"Y65-69","INPAT","P_HTHAB","M","E","LT",2017,598.2
"Y65-69","INPAT","P_HTHAB","M","E","LT01",2017,836.8
"Y65-69","INPAT","P_HTHAB","M","E","LT02",2017,517.7
"Y65-69","INPAT","P_HTHAB","M","E","LV",2017,289.8
"Y65-69","INPAT","P_HTHAB","M","E","MT",2017,984.1
"Y65-69","INPAT","P_HTHAB","M","E","NL",2017,265.1
"Y65-69","INPAT","P_HTHAB","M","E","NL11",2017,250.8
"Y65-69","INPAT","P_HTHAB","M","E","NL12",2017,200.2
"Y65-69","INPAT","P_HTHAB","M","E","NL13",2017,233.6
"Y65-69","INPAT","P_HTHAB","M","E","NL21",2017,239.3
"Y65-69","INPAT","P_HTHAB","M","E","NL22",2017,267.8
"Y65-69","INPAT","P_HTHAB","M","E","NL23",2017,459.1
"Y65-69","INPAT","P_HTHAB","M","E","NL31",2017,201.7
"Y65-69","INPAT","P_HTHAB","M","E","NL32",2017,272.1
"Y65-69","INPAT","P_HTHAB","M","E","NL33",2017,291.5
"Y65-69","INPAT","P_HTHAB","M","E","NL34",2017,289.3
"Y65-69","INPAT","P_HTHAB","M","E","NL41",2017,266.3
"Y65-69","INPAT","P_HTHAB","M","E","NL42",2017,226
"Y65-69","INPAT","P_HTHAB","M","E","NO",2017,649.5
"Y65-69","INPAT","P_HTHAB","M","E","PL",2017,846.9
"Y65-69","INPAT","P_HTHAB","M","E","RO",2017,1286.2
"Y65-69","INPAT","P_HTHAB","M","E","RO11",2017,1275.4
"Y65-69","INPAT","P_HTHAB","M","E","RO12",2017,1136.6
"Y65-69","INPAT","P_HTHAB","M","E","RO21",2017,1217.8
"Y65-69","INPAT","P_HTHAB","M","E","RO22",2017,1159.2
"Y65-69","INPAT","P_HTHAB","M","E","RO31",2017,669
"Y65-69","INPAT","P_HTHAB","M","E","RO32",2017,2931.3
"Y65-69","INPAT","P_HTHAB","M","E","RO41",2017,911.8
"Y65-69","INPAT","P_HTHAB","M","E","RO42",2017,1448.2
"Y65-69","INPAT","P_HTHAB","M","E","RS",2017,1142.5
"Y65-69","INPAT","P_HTHAB","M","E","SE",2017,430.5
"Y65-69","INPAT","P_HTHAB","M","E","SI",2017,576
"Y65-69","INPAT","P_HTHAB","M","E","SK",2017,1030.7
"Y65-69","INPAT","P_HTHAB","M","F","AT",2017,873.4
"Y65-69","INPAT","P_HTHAB","M","F","AT11",2017,423.7
"Y65-69","INPAT","P_HTHAB","M","F","AT12",2017,608.4
"Y65-69","INPAT","P_HTHAB","M","F","AT13",2017,746.5
"Y65-69","INPAT","P_HTHAB","M","F","AT21",2017,1052
"Y65-69","INPAT","P_HTHAB","M","F","AT22",2017,877.9
"Y65-69","INPAT","P_HTHAB","M","F","AT31",2017,1105.1
"Y65-69","INPAT","P_HTHAB","M","F","AT32",2017,1222.8
"Y65-69","INPAT","P_HTHAB","M","F","AT33",2017,1178.4
"Y65-69","INPAT","P_HTHAB","M","F","AT34",2017,814.4
"Y65-69","INPAT","P_HTHAB","M","F","BE",2017,338.4
"Y65-69","INPAT","P_HTHAB","M","F","BE10",2017,484
"Y65-69","INPAT","P_HTHAB","M","F","BE21",2017,237.5
"Y65-69","INPAT","P_HTHAB","M","F","BE22",2017,168.1
"Y65-69","INPAT","P_HTHAB","M","F","BE23",2017,351.4
"Y65-69","INPAT","P_HTHAB","M","F","BE24",2017,206.4
"Y65-69","INPAT","P_HTHAB","M","F","BE25",2017,415.6
"Y65-69","INPAT","P_HTHAB","M","F","BE31",2017,193.2
"Y65-69","INPAT","P_HTHAB","M","F","BE32",2017,409.6
"Y65-69","INPAT","P_HTHAB","M","F","BE33",2017,464.1
"Y65-69","INPAT","P_HTHAB","M","F","BE34",2017,377.9
"Y65-69","INPAT","P_HTHAB","M","F","BE35",2017,461.2
"Y65-69","INPAT","P_HTHAB","M","F","CH",2017,887.6
"Y65-69","INPAT","P_HTHAB","M","F","CY",2017,86.7
"Y65-69","INPAT","P_HTHAB","M","F","CZ",2017,462
"Y65-69","INPAT","P_HTHAB","M","F","CZ01",2017,528.1
"Y65-69","INPAT","P_HTHAB","M","F","CZ02",2017,264.9
"Y65-69","INPAT","P_HTHAB","M","F","CZ03",2017,365.7
"Y65-69","INPAT","P_HTHAB","M","F","CZ04",2017,479.6
"Y65-69","INPAT","P_HTHAB","M","F","CZ05",2017,268.4
"Y65-69","INPAT","P_HTHAB","M","F","CZ06",2017,447.2
"Y65-69","INPAT","P_HTHAB","M","F","CZ07",2017,793.8
"Y65-69","INPAT","P_HTHAB","M","F","CZ08",2017,645.1
"Y65-69","INPAT","P_HTHAB","M","F","DE",2017,997.1
"Y65-69","INPAT","P_HTHAB","M","F","DE1",2017,932
"Y65-69","INPAT","P_HTHAB","M","F","DE2",2017,959.9
"Y65-69","INPAT","P_HTHAB","M","F","DE30",2017,1020.9
"Y65-69","INPAT","P_HTHAB","M","F","DE40",2017,1176.8
"Y65-69","INPAT","P_HTHAB","M","F","DE50",2017,1177.6
"Y65-69","INPAT","P_HTHAB","M","F","DE60",2017,1071
"Y65-69","INPAT","P_HTHAB","M","F","DE7",2017,970.4
"Y65-69","INPAT","P_HTHAB","M","F","DE80",2017,1149.3
"Y65-69","INPAT","P_HTHAB","M","F","DE9",2017,968.1
"Y65-69","INPAT","P_HTHAB","M","F","DEA",2017,1032.7
"Y65-69","INPAT","P_HTHAB","M","F","DEB",2017,939.7
"Y65-69","INPAT","P_HTHAB","M","F","DEC0",2017,1309.4
"Y65-69","INPAT","P_HTHAB","M","F","DED",2017,942.5
"Y65-69","INPAT","P_HTHAB","M","F","DEE0",2017,983.4
"Y65-69","INPAT","P_HTHAB","M","F","DEF0",2017,915.5
"Y65-69","INPAT","P_HTHAB","M","F","DEG0",2017,1096.5
"Y65-69","INPAT","P_HTHAB","M","F","ES",2017,182.3
"Y65-69","INPAT","P_HTHAB","M","F","ES1",2017,148.9
"Y65-69","INPAT","P_HTHAB","M","F","ES11",2017,139.2
"Y65-69","INPAT","P_HTHAB","M","F","ES12",2017,180.4
"Y65-69","INPAT","P_HTHAB","M","F","ES13",2017,127.6
"Y65-69","INPAT","P_HTHAB","M","F","ES2",2017,199
"Y65-69","INPAT","P_HTHAB","M","F","ES21",2017,233.2
"Y65-69","INPAT","P_HTHAB","M","F","ES22",2017,172.1
"Y65-69","INPAT","P_HTHAB","M","F","ES23",2017,109.7
"Y65-69","INPAT","P_HTHAB","M","F","ES24",2017,171.9
"Y65-69","INPAT","P_HTHAB","M","F","ES30",2017,188.2
"Y65-69","INPAT","P_HTHAB","M","F","ES4",2017,190.9
"Y65-69","INPAT","P_HTHAB","M","F","ES41",2017,217.8
"Y65-69","INPAT","P_HTHAB","M","F","ES42",2017,116.7
"Y65-69","INPAT","P_HTHAB","M","F","ES43",2017,244.3
"Y65-69","INPAT","P_HTHAB","M","F","ES5",2017,222.9
"Y65-69","INPAT","P_HTHAB","M","F","ES51",2017,296.8
"Y65-69","INPAT","P_HTHAB","M","F","ES52",2017,119.5
"Y65-69","INPAT","P_HTHAB","M","F","ES53",2017,214.3
"Y65-69","INPAT","P_HTHAB","M","F","ES6",2017,122.1
"Y65-69","INPAT","P_HTHAB","M","F","ES61",2017,118.7
"Y65-69","INPAT","P_HTHAB","M","F","ES62",2017,135.6
"Y65-69","INPAT","P_HTHAB","M","F","ES63",2017,131.8
"Y65-69","INPAT","P_HTHAB","M","F","ES64",2017,72.5
"Y65-69","INPAT","P_HTHAB","M","F","ES70",2017,176.3
"Y65-69","INPAT","P_HTHAB","M","F","FI",2017,1335.9
"Y65-69","INPAT","P_HTHAB","M","F","FR",2017,966.1
"Y65-69","INPAT","P_HTHAB","M","F","FR10",2017,1050.4
"Y65-69","INPAT","P_HTHAB","M","F","FRB0",2017,913.7
"Y65-69","INPAT","P_HTHAB","M","F","FRC1",2017,1128.4
"Y65-69","INPAT","P_HTHAB","M","F","FRC2",2017,1018.4
"Y65-69","INPAT","P_HTHAB","M","F","FRD1",2017,1072.6
"Y65-69","INPAT","P_HTHAB","M","F","FRD2",2017,831.1
"Y65-69","INPAT","P_HTHAB","M","F","FRE1",2017,1061.9
"Y65-69","INPAT","P_HTHAB","M","F","FRE2",2017,928.5
"Y65-69","INPAT","P_HTHAB","M","F","FRF1",2017,769.9
"Y65-69","INPAT","P_HTHAB","M","F","FRF2",2017,883.2
"Y65-69","INPAT","P_HTHAB","M","F","FRF3",2017,756.8
"Y65-69","INPAT","P_HTHAB","M","F","FRG0",2017,861
"Y65-69","INPAT","P_HTHAB","M","F","FRH0",2017,1387.6
"Y65-69","INPAT","P_HTHAB","M","F","FRI1",2017,765.1
"Y65-69","INPAT","P_HTHAB","M","F","FRI2",2017,968.1
"Y65-69","INPAT","P_HTHAB","M","F","FRI3",2017,651.1
"Y65-69","INPAT","P_HTHAB","M","F","FRJ1",2017,727
